1 2 3
1 3 159
1 4 185
1 5 260
1 7 276
1 8 409
1 9 1
1 10 10
1 11 64
1 12 17
1 13 120
1 14 166
1 15 12
1 16 2
1 17 562
1 18 15
1 19 146
1 21 46
1 23 47
1 24 102
1 25 72
1 26 43
1 27 11
1 28 164
1 29 240
1 30 5
1 31 150
1 32 6
1 34 11
1 35 31
1 36 47
1 40 1
1 42 2
1 46 4
1 49 34
1 52 51
1 53 8
1 58 1
1 59 6
1 60 1
1 64 1
1 65 2
2 32 109
2 35 7
2 8 6
2 9 95
2 10 128
2 11 1
2 12 3
2 16 238
2 17 4
2 23 6
2 25 3
2 31 132
3 59 3
3 36 49
3 5 120
3 17 41
3 42 2
3 11 5
3 13 5
3 46 5
3 15 3
3 49 31
3 52 40
3 14 23
3 24 9
3 7 1
3 26 1
3 27 4
3 28 1
3 29 137
4 35 1
4 5 11
4 8 100
4 11 2
4 14 15
4 17 142
4 19 59
4 23 5
4 24 20
4 25 58
4 26 1
4 28 40
4 29 27
4 31 13
5 7 7
5 11 16
5 13 8
5 14 94
5 15 8
5 17 97
5 18 4
5 21 1
5 24 82
5 27 8
5 28 3
5 29 177
5 36 41
5 38 2
5 40 2
5 46 5
5 49 16
5 50 1
5 52 22
5 53 1
5 59 3
6 41 92
6 11 25
6 12 77
6 14 194
6 47 29
6 49 4
6 18 38
6 25 21
6 22 231
6 23 80
6 57 14
6 26 183
6 61 8
6 30 100
7 8 59
7 11 2
7 13 46
7 15 4
7 17 42
7 18 8
7 19 38
7 20 2
7 21 35
7 23 21
7 25 28
7 27 4
7 28 69
7 29 17
7 31 4
7 34 8
7 52 3
7 53 8
7 58 3
7 60 4
8 9 50
8 10 181
8 11 22
8 12 360
8 14 91
8 16 14
8 17 292
8 19 89
8 21 2
8 22 16
8 23 28
8 25 21
8 26 43
8 28 47
8 30 10
8 31 158
8 32 19
8 34 3
8 35 15
9 32 149
9 10 122
9 11 2
9 12 195
9 14 3
9 16 141
9 17 1
9 22 3
9 23 20
9 25 8
9 26 14
9 30 129
9 31 20
10 32 30
10 35 2
10 11 1
10 12 176
10 34 7
10 16 406
10 23 55
10 25 26
10 30 1
10 31 261
11 12 28
11 14 141
11 15 1
11 17 12
11 18 155
11 22 18
11 23 3
11 24 142
11 25 17
11 26 195
11 29 129
11 30 8
11 32 1
11 36 6
11 40 1
11 46 4
11 49 17
11 50 1
11 53 2
11 60 1
12 14 191
12 16 78
12 17 8
12 18 1
12 22 236
12 23 17
12 25 8
12 26 54
12 30 51
12 31 2
12 32 25
12 41 10
12 49 27
12 57 6
12 58 2
13 15 6
13 17 19
13 20 9
13 21 21
13 26 2
13 27 3
13 28 61
13 29 17
13 53 4
14 17 162
14 18 27
14 22 322
14 24 65
14 26 104
14 29 50
14 30 35
14 41 21
14 46 5
14 47 4
14 49 131
14 52 2
14 57 20
14 61 1
15 42 2
15 50 2
15 27 19
15 29 2
16 32 99
16 35 5
16 34 6
16 17 1
16 23 16
16 25 8
16 31 361
17 19 47
17 21 4
17 23 3
17 24 27
17 25 12
17 26 8
17 28 37
17 29 60
17 30 4
17 31 68
17 35 26
17 36 1
17 49 25
17 52 16
17 53 7
17 58 4
17 61 3
17 65 4
18 41 25
18 29 254
18 49 5
18 57 3
18 22 3
18 23 124
18 24 199
18 25 151
18 26 308
18 61 16
18 30 60
19 21 39
19 23 10
19 25 118
19 28 128
19 29 1
19 31 58
20 34 8
20 21 16
20 28 8
21 34 3
21 23 5
21 28 94
22 61 1
22 47 5
22 49 35
22 41 27
22 24 3
22 57 16
22 26 60
22 29 2
22 30 44
23 24 2
23 25 464
23 26 179
23 28 9
23 30 302
23 31 129
23 32 251
23 35 20
23 41 3
24 64 1
24 49 4
24 25 1
24 26 109
24 59 11
24 29 223
24 36 14
25 26 258
25 29 58
25 30 116
25 31 81
25 32 75
25 35 5
25 41 9
25 61 1
26 28 2
26 29 189
26 30 272
26 32 7
26 41 12
26 47 5
26 49 13
26 57 13
26 61 17
27 42 1
27 50 2
27 29 2
28 34 5
28 29 9
28 31 28
29 36 33
29 41 1
29 46 8
29 49 36
29 52 38
29 53 4
29 57 2
29 59 10
29 61 4
29 64 1
30 32 31
30 31 1
31 32 207
31 35 52
31 34 4
32 35 38
36 37 49
36 38 2
36 39 184
36 40 92
36 42 46
36 43 441
36 44 8
36 45 136
36 46 95
36 47 11
36 48 50
36 49 166
36 50 8
36 51 16
36 52 251
36 53 2
36 54 74
36 56 78
36 58 13
36 59 74
36 60 29
36 61 23
36 63 53
36 66 205
36 67 31
36 69 5
36 70 119
37 66 243
37 67 436
37 70 74
37 39 180
37 43 163
37 44 86
37 45 280
