1 2 3
1 3 1
1 4 161
1 5 100
1 7 23
1 8 9
1 11 95
1 14 90
1 17 139
1 18 35
1 19 112
1 23 20
1 24 93
1 25 131
1 26 19
1 28 65
1 29 14
1 31 14
1 32 12
1 35 64
1 36 14
1 43 47
1 46 16
1 47 66
1 49 122
1 52 1
1 57 28
1 61 9
2 32 58
2 35 11
2 8 46
2 9 47
2 10 40
2 11 1
2 12 2
2 14 6
2 16 66
2 17 1
2 23 14
2 25 3
2 26 2
2 30 1
2 31 87
3 5 1
4 43 30
4 36 1
4 5 78
4 17 17
4 11 42
4 29 11
4 14 30
4 47 43
4 49 74
4 18 35
4 19 66
4 46 6
4 57 25
4 24 99
4 25 92
4 28 33
4 61 7
5 49 71
5 11 40
5 29 26
5 14 6
5 47 41
5 43 33
5 18 36
5 52 9
5 46 18
5 57 29
5 24 107
5 25 7
5 36 18
5 61 11
5 53 1
6 8 160
6 41 40
6 12 118
6 14 252
6 47 3
6 22 327
6 9 6
6 57 1
6 26 69
6 30 25
7 8 3
7 31 2
7 17 2
8 32 21
8 35 50
8 9 22
8 10 89
8 11 2
8 12 195
8 14 288
8 16 19
8 17 36
8 22 190
8 41 10
8 23 7
8 25 3
8 26 15
8 30 8
8 31 69
9 32 101
9 10 56
9 11 1
9 12 132
9 14 10
9 16 54
9 22 5
9 26 19
9 30 144
9 31 8
10 12 48
10 16 142
10 30 2
10 31 20
11 12 6
11 14 59
11 17 4
11 18 46
11 22 1
11 23 5
11 24 77
11 25 7
11 26 130
11 29 11
11 30 5
11 32 12
11 35 2
11 41 5
11 43 77
11 46 6
11 47 101
11 49 97
11 57 75
11 61 59
12 32 12
12 14 186
12 47 1
12 16 28
12 49 1
12 22 163
12 23 3
12 26 13
12 30 59
12 31 1
14 17 55
14 19 7
14 22 328
14 23 7
14 24 5
14 25 17
14 26 62
14 28 2
14 30 6
14 32 22
14 35 11
14 41 41
14 43 5
14 47 24
14 49 79
14 57 28
16 32 43
16 35 13
16 23 28
16 25 3
16 31 132
17 32 3
17 35 64
17 49 1
17 19 16
17 23 14
17 25 32
17 28 2
17 31 34
18 43 37
18 65 5
18 41 2
18 57 37
18 29 62
18 46 28
18 47 46
18 49 50
18 53 1
18 23 50
18 24 87
18 25 78
18 26 54
18 61 91
18 30 12
19 35 2
19 21 9
19 23 6
19 25 99
19 28 62
21 28 1
21 31 3
22 32 2
22 47 7
22 49 12
22 41 54
22 57 9
22 26 36
22 30 8
23 32 122
23 35 41
23 25 217
23 26 37
23 30 32
23 31 50
24 43 64
24 40 4
24 61 49
24 47 70
24 49 87
24 52 2
24 46 40
24 25 8
24 57 47
24 26 12
24 53 5
24 29 69
24 36 19
25 26 7
25 28 15
25 29 15
25 30 8
25 31 16
25 32 34
25 35 58
25 43 7
25 47 4
25 49 7
25 53 1
25 57 4
25 61 21
25 65 1
26 32 9
26 35 2
26 41 46
26 47 2
26 49 8
26 57 28
26 61 32
26 30 191
29 43 10
29 40 2
29 46 39
29 47 8
29 49 15
29 57 8
29 61 47
29 36 8
30 32 39
31 32 194
31 35 73
32 35 21
36 37 202
36 38 1
36 39 75
36 40 129
36 43 222
36 45 311
36 46 72
36 47 3
36 48 60
36 49 98
36 51 88
36 52 153
36 54 21
36 56 30
36 57 8
36 58 4
36 59 28
36 60 2
36 61 12
36 63 19
36 64 107
36 66 270
36 67 32
36 70 190
37 64 128
37 66 262
37 67 137
37 70 163
37 39 133
37 40 36
37 43 74
37 44 71
37 45 174
37 51 156
37 52 29
37 54 10
37 58 35
37 59 26
37 60 39
37 63 23
39 64 114
39 65 8
39 66 86
39 67 141
39 70 90
39 40 3
39 44 20
39 45 46
39 51 42
39 54 64
39 58 94
39 60 269
39 63 73
40 64 2
40 66 7
40 43 101
40 61 17
40 46 43
40 47 14
40 49 40
40 52 73
40 57 14
40 59 23
41 65 69
41 47 222
41 49 9
41 46 14
41 57 125
41 59 2
41 61 203
43 44 24
43 45 73
43 46 61
43 47 324
43 49 278
43 51 63
43 52 163
43 53 5
43 57 130
43 59 36
43 61 82
43 66 37
43 67 1
43 70 17
44 64 2
44 65 404
44 66 8
44 67 127
44 45 1
44 47 166
44 51 83
44 53 111
44 58 173
44 59 3
44 60 284
44 61 79
45 64 99
45 66 290
45 67 22
45 70 179
45 47 2
45 48 10
45 51 245
45 52 1
45 54 39
45 56 29
45 58 2
45 59 3
45 63 16
46 61 139
46 47 42
46 49 84
46 52 20
46 53 5
46 57 46
46 59 20
47 49 215
47 51 58
47 53 41
47 57 353
47 59 22
47 61 249
47 65 67
48 66 15
48 51 1
48 54 2
48 56 16
48 63 1
49 52 52
49 57 177
49 59 2
49 61 46
49 65 1
51 64 45
51 65 11
51 66 314
51 67 26
51 70 74
51 53 3
51 54 75
51 56 16
51 58 10
51 60 52
51 63 36
52 66 4
52 59 6
53 65 170
53 57 6
53 58 45
53 59 41
53 60 84
53 61 95
54 64 26
54 66 112
54 70 50
54 55 11
54 56 44
54 58 31
54 60 121
54 63 116
55 56 15
55 66 1
55 63 9
56 66 57
56 60 3
56 63 80
57 59 17
57 61 206
57 65 4
58 64 21
58 65 168
58 66 47
58 67 123
58 70 35
58 60 370
58 61 48
58 63 33
59 64 8
59 66 4
59 60 5
59 61 18
60 64 82
60 65 238
60 66 60
60 67 191
60 70 51
60 61 19
60 63 88
61 65 428
63 64 31
63 66 74
63 70 61
64 65 2
64 66 104
64 67 60
64 70 110
65 67 7
66 67 59
66 70 212
67 70 12
