1 130 24
1 3 3
1 4 21599
1 5 7413
1 6 1336
1 7 2
1 8 5
1 137 998
1 13 1119
1 14 1266
1 16 22
1 145 7
1 18 2980
1 19 7
1 171 2
1 151 2
1 152 34
1 153 195
1 157 132
1 159 1
1 162 1640
1 135 2418
1 31 9437
1 141 12
1 85 1
1 79 4
1 93 11
1 131 1
1 106 2
1 118 3618
1 119 1042
1 120 2115
1 122 2
1 124 2
1 125 35
1 127 1
2 128 695
2 129 482
2 131 22
2 132 226
2 133 1
2 7 4
2 8 1
2 9 2
2 138 906
2 139 441
2 140 5151
2 142 3055
2 16 775
2 145 25
2 146 98
2 147 660
2 148 395
2 21 494
2 150 1309
2 23 3409
2 24 1
2 25 331
2 155 768
2 156 3862
2 158 137
2 168 2
2 28 434
2 173 1
2 174 199
2 177 1
2 51 4
2 52 21
2 53 5
2 137 4746
2 73 8
2 74 2
2 77 28
2 80 2
2 81 26
2 83 1
2 98 1
2 99 94
2 100 27
2 103 17
2 104 368
2 106 1
2 107 17
2 108 2
2 18 667
2 112 21
2 115 44
2 136 407
2 123 361
2 124 24
2 149 1718
3 128 11
3 130 40
3 131 2
3 4 1703
3 5 2032
3 6 1
3 129 5
3 136 2
3 13 1474
3 142 1
3 15 751
3 16 38
3 145 42
3 18 2
3 19 11
3 148 6
3 149 1
3 150 1
3 151 318
3 132 7
3 175 24
3 29 5
3 30 1227
3 31 1876
3 160 496
3 133 2
3 34 624
3 35 560
3 166 1
3 48 1
3 135 2
3 172 32
3 173 1
3 47 2
3 176 4
3 177 35
3 51 5
3 53 1
3 33 1928
3 74 2
3 141 1002
3 14 540
3 88 2
3 90 1
3 143 1
3 93 6
3 144 29
3 98 2
3 99 1
3 100 1
3 17 37
3 106 20
3 110 7
3 112 2
3 115 6
3 8 3
3 119 7
3 121 1
3 122 4
3 123 3
3 124 2
3 85 2
3 127 19
4 128 2
4 130 86
4 133 3
4 6 1260
4 7 115
4 8 8
4 137 644
4 13 9411
4 14 1008
4 15 311
4 16 253
4 17 4
4 18 1321
4 19 33
4 171 3
4 151 48
4 152 22
4 153 64
4 5 19578
4 157 86
4 30 645
4 31 17236
4 160 14
4 33 2277
4 34 118
4 166 1
4 168 5
4 135 939
4 172 6
4 175 12
4 176 4
4 177 12
4 74 1
4 162 568
4 79 11
4 141 2039
4 142 2
4 88 2
4 90 1
4 93 28
4 144 3
4 145 5
4 106 12
4 107 6
4 110 4
4 113 5
4 114 5
4 118 1666
4 119 587
4 120 1468
4 121 1
4 122 5
4 124 7
4 125 1
