1 2 3
1 3 1
1 4 646
1 5 5
1 6 104
1 7 337
1 8 9
1 9 34
1 10 193
1 12 24
1 13 10
1 16 1
1 17 195
1 18 501
1 20 296
1 21 76
1 22 2
1 23 216
1 24 19
1 25 566
1 27 1186
1 28 664
1 29 25
1 30 332
1 32 2305
1 34 496
1 36 15
1 37 50
1 38 2
1 39 18
1 40 13
1 41 285
1 42 2
1 44 2
1 45 26
1 48 24
1 49 38
1 53 164
1 54 1
1 55 22
1 56 5
1 59 3
1 61 6
1 62 14
1 63 9
1 65 12
1 71 4
2 5 10
2 6 6
3 64 9
3 4 12
3 7 103
3 8 39
3 63 43
3 12 2
3 49 1
3 53 2
3 22 1
3 24 1
3 59 5
3 62 20
3 21 29
4 7 37
4 8 52
4 12 85
4 13 11
4 18 178
4 20 3
4 21 87
4 22 6
4 23 227
4 24 18
4 34 12
4 39 3
4 42 4
4 44 4
4 45 22
4 48 6
4 49 20
4 53 224
4 55 20
4 61 2
4 62 2
4 63 311
4 64 1
4 65 36
4 66 4
5 32 47
5 36 1
5 6 8
5 7 2
5 17 1
6 7 18
6 8 4
6 9 24
6 10 1203
6 16 376
6 17 3
6 18 50
6 19 15
6 21 3
6 22 7
6 24 2
6 25 9
6 28 10
6 29 34
6 30 195
6 32 552
6 33 547
6 34 23
6 37 4
6 48 1
6 49 4
6 55 3
6 56 12
6 59 7
6 61 10
6 70 1
6 71 16
6 73 6
7 8 172
7 9 186
7 10 858
7 12 29
7 13 10
7 16 229
7 17 41
7 18 1128
7 19 55
7 20 886
7 21 243
7 22 70
7 24 66
7 25 759
7 27 632
7 29 174
7 30 76
7 32 40
7 34 179
7 36 26
7 37 64
7 39 6
7 41 112
7 42 2
7 45 12
7 47 1
7 48 1
7 49 3
7 50 22
7 51 8
7 55 1
7 56 57
7 57 1
7 59 37
7 60 2
7 61 3
7 62 61
7 63 79
7 64 18
7 65 13
7 66 1
7 71 172
7 73 41
8 9 215
8 10 338
8 11 10
8 12 55
8 13 55
8 14 65
8 16 125
8 17 38
8 18 132
8 19 1
8 20 76
8 21 26
8 22 32
8 23 7
8 24 27
8 25 1264
8 26 10
8 27 4
8 28 14
8 29 432
8 30 1706
8 31 6
8 32 237
8 34 20
8 35 1
8 36 11
8 37 7
8 39 4
8 40 13
8 41 1
8 42 3
8 44 12
8 45 22
8 48 7
8 49 178
8 50 1
8 51 1
8 54 3
8 55 2
8 56 10
8 57 6
8 58 4
8 59 7
8 60 4
8 61 5
8 62 15
8 63 17
8 64 16
8 65 7
8 66 283
8 67 164
8 68 5
8 69 1
8 70 313
8 71 1130
8 72 9
8 73 67
8 78 1
8 79 1
8 81 288
8 83 64
9 10 525
9 13 17
9 16 205
9 17 103
9 18 261
9 19 33
9 20 126
9 21 15
9 22 41
9 24 42
9 25 69
9 27 39
9 29 84
9 30 64
9 32 18
9 33 86
9 34 1
9 36 3
9 37 7
9 49 2
9 50 7
9 51 1
9 55 1
9 56 12
9 58 1
9 59 6
9 62 7
9 64 11
9 65 5
9 71 119
9 73 23
10 11 9
10 13 9
10 15 31
10 16 3300
10 17 1513
10 18 1781
10 19 94
10 20 769
10 21 149
10 22 75
10 24 74
10 25 1001
10 27 562
10 28 4
10 29 550
10 30 426
10 31 39
10 32 1332
10 33 2295
10 34 384
10 35 5
10 36 21
10 37 44
10 39 3
10 40 5
10 41 73
10 50 76
10 51 28
10 55 11
10 56 37
10 57 12
10 58 11
10 59 15
10 60 7
10 61 9
10 62 14
10 63 9
10 64 18
10 65 57
10 66 8
10 67 1
10 71 448
10 72 7
10 73 118
10 83 68
11 16 6
11 17 581
11 18 9
11 19 4
11 20 82
11 23 4
11 24 85
11 25 5116
11 26 617
11 29 55
11 30 7208
11 31 3621
11 32 448
11 34 266
11 35 2112
11 37 548
11 40 168
11 45 2
11 51 17
11 52 4611
11 56 8
11 58 33
11 60 33
11 64 83
11 65 3101
11 66 1959
11 67 2120
11 70 481
11 71 329
11 72 535
11 73 5
11 81 54
11 83 620
12 66 1
12 54 1
12 65 1
12 45 21
12 13 29
12 49 7
12 22 1
12 59 2
12 63 2
13 45 1
13 14 3
13 49 17
13 20 2
13 54 1
14 35 346
14 36 308
14 15 15
14 56 2419
14 20 2572
14 21 25
14 22 2736
14 23 67
14 24 1338
15 16 14
15 17 5
15 18 13
15 19 4
15 20 619
15 21 57
15 22 24
15 23 1
15 24 1937
15 26 983
15 35 3179
15 40 725
15 41 1
15 47 2
15 48 4
15 49 19
15 50 42
15 51 6
15 55 4
15 56 15
15 57 3
15 59 10
15 61 21
15 62 8
15 63 11
15 65 8
15 66 2
15 70 5
15 71 3
15 73 2
15 76 17
15 78 2
15 81 9
15 83 1052
16 17 3917
16 18 1216
16 19 154
16 20 135
16 21 50
16 22 22
16 23 13
16 24 32
16 25 425
16 28 17
16 29 579
16 30 331
16 31 218
16 32 5795
16 33 3091
16 34 2036
16 35 154
16 37 852
16 38 13
16 40 65
16 41 9
16 45 2
16 50 33
16 51 20
16 56 10
16 57 34
16 59 17
16 60 3
16 61 3
16 62 5
16 64 7
16 65 2
16 66 69
16 67 45
16 71 299
16 73 130
16 81 16
16 83 12
17 18 2271
17 19 3810
17 20 1285
17 21 171
17 22 40
17 23 3099
17 24 637
17 25 3791
17 26 4
17 27 181
17 28 101
17 29 346
17 30 3321
17 31 9388
17 32 21612
17 33 2338
17 34 3064
17 35 2130
17 37 599
17 38 7
17 40 50
17 41 3
17 48 1
17 49 8
17 50 24
17 51 22
17 52 21
17 55 3
17 56 12
17 57 214
17 58 737
17 59 39
17 60 106
17 61 4
17 62 5
17 64 224
17 65 425
17 66 556
17 67 437
17 70 1301
17 71 2866
17 72 755
17 73 1209
17 81 205
17 83 430
18 19 11220
18 20 15990
18 21 4712
18 22 33
18 23 11354
18 24 5
18 25 2359
18 27 1027
18 28 4
18 29 1396
18 30 2131
18 31 28
18 32 325
18 34 176
18 36 27
18 37 57
18 39 3
18 40 2
18 41 112
18 49 45
18 50 31
18 51 20
18 53 72
18 55 1
18 56 24
18 57 35
18 58 13
18 59 49
18 60 11
18 61 8
18 62 20
18 63 8
18 64 87
18 65 4
18 66 123
18 67 32
18 70 61
18 71 824
18 72 2
18 73 231
19 20 3793
19 21 53
19 22 46
19 23 10102
19 24 2996
19 25 5112
19 28 1
19 29 2278
19 30 5988
19 31 762
19 32 17
19 35 1
19 40 1
19 50 1
19 51 2
19 52 3
19 56 13
19 57 26
19 58 40
19 59 69
19 60 1043
19 61 2
19 62 1
19 64 1946
19 65 54
19 66 2107
19 67 5
19 69 1
19 70 2084
19 71 111
19 72 29
19 73 27
19 76 6
19 81 4
19 83 236
20 21 5291
20 22 3764
20 23 9315
20 24 1180
20 25 786
20 27 649
20 29 117
20 30 73
20 31 5
20 32 50
20 34 173
20 35 6
20 36 311
20 37 54
20 39 2
20 40 1
20 41 109
20 48 5
20 49 10
20 50 27
20 51 4
20 52 13
20 55 23
20 56 2370
20 57 5
20 58 50
20 59 11
20 60 27
20 61 660
20 62 16
20 63 50
20 64 172
20 65 21
20 66 315
20 70 105
20 71 156
20 72 13
20 73 25
20 76 29
20 81 12
21 22 4136
21 23 8432
21 24 39
21 25 54
21 30 34
21 32 3
21 40 2
21 44 1
21 48 5
21 49 40
21 50 61
21 51 6
21 53 60
21 55 1
21 56 697
21 57 5
21 58 37
21 59 24
21 60 20
21 61 4754
21 62 93
21 63 101
21 64 112
21 65 20
21 66 230
21 70 80
21 71 38
21 72 13
21 76 8
21 81 3
22 23 6393
22 24 1460
22 29 1
22 35 1
22 36 216
22 40 2
22 49 2
22 50 18
22 51 1
22 53 41
22 56 4918
22 58 6
22 59 3
22 61 7838
22 62 125
22 63 367
22 65 26
22 76 4
22 81 4
23 24 9049
23 25 4813
23 29 1222
23 30 3811
23 36 52
23 45 1
23 49 30
23 50 1
23 51 9
23 52 46
23 53 115
23 56 1513
23 57 93
23 58 53
23 59 266
23 60 719
23 61 6880
23 62 631
23 63 66
23 64 1777
23 65 1363
23 66 1701
23 67 3
23 70 1614
23 71 51
23 72 30
23 76 8
23 81 21
23 83 638
24 25 14195
24 26 1564
24 29 4
24 30 2792
24 31 970
24 32 1
24 35 16994
24 36 350
24 40 951
24 49 1
24 50 4
24 51 11
24 52 10
24 53 157
24 56 4893
24 57 176
24 58 183
24 59 251
24 60 491
24 61 57
24 62 3716
24 63 5039
24 64 1150
24 65 10758
24 66 1348
24 67 10
24 70 943
24 71 385
24 72 121
24 76 1705
24 78 2
24 79 1
24 81 619
24 83 7843
25 26 3614
25 27 5544
25 28 7
25 29 10152
25 30 24726
25 31 6530
25 32 4282
25 34 1505
25 35 410
25 36 888
25 37 1848
25 38 927
25 39 650
25 40 2924
25 41 1051
25 49 11
25 51 248
25 52 4473
25 56 144
25 57 293
25 58 2406
25 59 1030
25 60 2346
25 61 8
25 62 12
25 63 2
25 64 4010
25 65 3629
25 66 8841
25 67 4202
25 70 11111
25 71 9507
25 72 3468
25 73 1216
25 76 86
25 81 3162
25 83 9126
26 27 2548
26 30 1520
26 31 251
26 32 524
26 34 396
26 35 3678
26 36 636
26 37 3388
26 38 1636
26 39 677
26 40 13769
26 41 460
26 52 343
26 57 34
26 59 1
26 65 191
26 66 146
26 67 472
26 70 199
26 71 547
26 72 50
26 73 177
26 76 149
26 81 196
26 83 10977
27 28 70
27 29 334
27 30 647
27 32 1368
27 34 2125
27 36 1078
27 37 2644
27 38 1007
27 39 1177
27 40 3049
27 41 2278
27 57 82
27 71 277
27 73 357
28 32 418
28 34 4
28 49 6
28 29 1104
28 30 2317
29 30 8801
29 31 12
29 32 445
29 34 9
29 41 1
29 49 2
29 51 99
29 52 51
29 56 5
29 57 273
29 58 96
29 59 92
29 60 140
29 61 12
29 62 26
29 64 915
29 65 248
29 66 1861
29 67 363
29 70 2989
29 71 2725
29 72 103
29 73 566
29 81 145
30 31 4457
30 32 15060
30 34 941
30 35 2815
30 37 1411
30 40 535
30 41 1
30 48 10
30 49 30
30 50 37
30 51 107
30 52 4295
30 56 91
30 57 1720
30 58 1226
30 59 1242
30 60 2444
30 61 4
30 62 6
30 64 2562
30 65 4009
30 66 8504
30 67 5760
30 70 7367
30 71 17362
30 72 2807
30 73 7901
30 76 4
30 81 5433
30 83 2393
31 32 6177
31 33 123
31 34 275
31 35 1044
31 51 13
31 52 1615
31 58 2193
