1 2 39
1 3 4
1 4 6
1 7 1000
1 9 2
1 11 8679
1 12 3
1 13 1282
1 14 28
1 15 75
1 17 12817
1 18 467
1 19 22
1 20 1
1 29 8090
1 33 53
1 38 10
1 40 3
1 41 4
1 50 2
1 52 2
1 54 3
1 56 14
1 57 38104
1 58 38
1 59 216
1 60 17
1 61 4283
1 62 4
1 63 1710
1 64 3
1 65 318
1 66 3
1 67 214
1 68 1
1 69 188
1 71 3721
1 73 16654
1 74 8
1 75 1145
1 76 6
1 77 7012
1 78 2179
1 79 8008
1 80 574
1 81 11935
1 82 1067
1 83 3
1 84 1
1 85 2304
1 86 81
1 89 46
1 90 5
2 4 17
2 6 20
2 7 1
2 8 178
2 9 1
2 10 25
2 12 143
2 13 5
2 14 140
2 15 1
2 16 1
2 17 7
2 18 359
2 30 68
2 37 23
2 38 2
2 39 6
2 40 1
2 49 1
2 54 2
2 56 3
2 57 55
2 58 409
2 60 37
2 62 50
2 64 35
2 66 22
2 67 15
2 68 29
2 70 1
2 72 34
2 74 26
2 75 9
2 76 4
2 77 5
2 78 65
2 80 187
2 81 179
2 82 246
2 85 84
2 90 7
2 96 1
3 4 42
3 5 2080
3 6 58
3 7 3257
3 9 34
3 11 1
3 13 1
3 15 5
3 19 513
3 23 2101
3 24 17
3 25 827
3 26 977
3 27 1145
3 28 780
3 29 1
3 31 34
3 32 9
3 33 4
3 43 3707
3 44 3332
3 45 4922
3 46 3752
3 48 19
3 49 6268
3 51 6476
3 53 123
3 55 3
3 57 2
3 59 22
3 61 1
3 65 165
3 67 56
3 68 23
3 73 3
3 81 6
3 83 315
3 85 960
3 87 563
3 89 632
3 91 336
4 5 23
4 6 150
4 7 9
4 8 208
4 9 1
4 10 4
4 13 7
4 15 3
4 16 15
4 18 2
4 20 120
4 23 68
4 24 171
4 25 32
4 26 99
4 27 17
4 28 21
4 30 12
4 32 10
4 33 13
4 34 62
4 36 9
4 38 14
4 40 13
4 42 35
4 43 17
4 44 1
4 45 74
4 46 4
4 49 95
4 50 13
4 51 20
4 56 11
4 58 228
4 59 19
4 60 183
4 61 18
4 62 66
4 65 17
4 67 33
4 68 63
4 69 13
4 72 3
4 74 5
4 76 2
4 78 15
4 82 4
4 84 75
4 85 1
4 86 80
4 88 16
4 90 74
5 6 60
5 7 2108
5 9 13
5 13 5
5 15 877
5 21 2
5 23 35
5 24 21
5 25 127
5 26 45
5 27 975
5 28 187
5 29 411
5 43 2333
5 44 1516
5 45 1459
5 46 196
5 48 78
5 49 2126
5 51 4632
5 53 1513
5 55 233
5 59 824
5 61 726
5 65 1251
5 67 1109
5 68 378
5 71 4
5 73 7
