1 3 5
1 18 5
1 11 2
1 4 5
1 13 4
2 3 4436
2 4 803
2 5 501
2 6 447
2 7 679
2 8 2
2 9 206
2 10 171
2 11 10
2 12 149
2 13 1413
2 14 978
2 15 4472
2 16 5934
2 17 6969
2 18 38
2 22 8
2 25 8
2 26 20
2 30 386
2 31 2
2 32 250
2 33 4633
2 34 522
2 35 6820
2 36 75
2 37 67
2 39 168
2 41 6729
3 4 2609
3 5 57
3 6 2007
3 7 149
3 8 27
3 9 597
3 10 198
3 11 12
3 12 810
3 13 3298
3 14 3030
3 15 6728
3 16 7357
3 17 10053
3 18 642
3 19 144
3 20 279
3 25 2
3 26 217
3 27 397
3 29 14
3 30 1951
3 31 81
3 32 795
3 33 5885
3 34 859
3 35 10265
3 36 930
3 37 1354
3 38 31
3 39 621
3 41 11777
4 5 58
4 6 3598
4 7 26
4 8 19
4 9 622
4 10 469
4 11 16
4 12 378
4 13 2080
4 14 2467
4 15 1888
4 16 1145
4 17 2387
4 18 205
4 19 1
4 20 1
4 25 1
4 26 165
4 27 8
4 29 8
4 30 898
4 31 4
4 32 251
4 33 818
4 34 60
4 35 615
4 36 1871
4 37 847
4 38 115
4 39 1054
4 40 1
4 41 2234
5 32 889
5 33 173
5 7 2730
5 41 9
5 10 192
5 11 79
5 13 1032
5 14 1451
5 18 3
5 21 142
5 22 886
5 9 8
5 24 45
5 25 35
5 26 7
5 30 1055
6 7 27
6 8 948
6 9 2073
6 10 959
6 11 46
6 12 1305
6 13 1887
6 14 2437
6 15 13616
6 16 4195
6 17 4384
6 18 1787
6 19 742
6 20 18
6 22 6407
6 25 5043
6 26 1034
6 27 17
6 29 50
6 30 10260
6 31 25
6 32 311
6 33 1341
6 34 292
6 35 3676
6 36 1347
6 37 2264
6 38 448
6 39 2541
6 40 50
6 41 6983
7 9 4
7 10 29
7 11 17
7 12 139
7 13 7975
7 14 13148
7 15 1
7 16 495
7 17 1
7 18 1615
7 21 1142
7 22 6205
7 24 72
7 25 225
7 26 7
7 27 1
7 30 14896
7 32 13613
7 33 4047
7 41 5
8 9 882
8 10 162
8 11 101
8 12 141
8 13 138
8 14 186
8 15 234
8 16 734
8 17 33
8 19 29
8 20 13
8 26 962
8 27 21
8 29 2
8 30 21
8 31 24
8 32 14
8 34 32
8 35 30
8 37 16
8 38 45
8 39 129
8 40 16
8 41 748
9 10 990
9 11 280
9 12 476
9 13 743
9 14 731
9 15 107
9 16 475
9 17 54
9 18 6
9 19 81
9 20 27
9 22 5
9 25 222
9 26 1358
9 27 58
9 28 5
9 29 4
9 30 145
9 31 51
9 32 39
9 33 86
9 34 65
9 35 41
9 36 129
9 37 773
9 38 67
9 39 1402
9 40 18
9 41 1133
10 11 1675
10 12 992
10 13 6298
10 14 1902
10 15 53
10 16 32
10 17 24
10 18 7
10 19 36
10 20 9
10 22 18
10 25 1096
10 26 1023
10 27 14
10 28 7
10 29 1
10 30 3319
10 31 3
10 32 3
10 33 58
10 34 43
10 35 18
10 36 119
10 37 585
10 38 160
10 39 1151
10 40 140
10 41 836
11 12 275
11 13 1238
11 14 245
11 15 9
11 16 199
11 17 2
11 19 14
11 20 400
11 22 3
11 25 76
11 26 182
11 27 133
11 30 478
11 31 94
11 33 1
11 34 1
11 35 2
11 37 28
11 38 42
11 39 181
11 40 401
11 41 620
12 13 57206
12 14 35084
12 15 98
12 16 72
12 17 86
12 18 8955
12 19 92
12 20 26
12 21 664
12 22 8709
12 24 3399
12 25 3238
12 26 362
12 27 69
12 28 1
12 29 35
12 30 17555
12 31 1
12 32 38
12 33 738
12 34 122
12 35 84
12 36 196
12 37 992
12 38 142
12 39 1038
12 40 14
12 41 1292
13 14 95569
13 15 154
13 16 214
13 17 132
13 18 12466
13 19 63
13 20 22
13 21 1079
13 22 10484
13 24 3318
13 25 15336
13 26 1192
13 27 85
13 28 19
13 29 38
13 30 34029
13 31 1
13 32 4449
13 33 6221
13 34 193
13 35 145
13 36 229
13 37 1026
13 38 236
13 39 1667
13 40 17
13 41 1776
14 15 223
14 16 2528
14 17 430
14 18 13331
14 19 46
14 20 8
14 21 3400
14 22 19055
14 24 7783
14 25 12832
14 26 510
14 27 73
14 28 21
14 29 41
14 30 65995
14 31 3
14 32 28203
14 33 7725
14 34 228
14 35 190
14 36 206
14 37 881
14 38 304
14 39 1114
14 40 12
14 41 1875
15 16 68566
15 17 53992
15 18 1534
15 19 641
15 20 9347
15 21 11
15 22 20793
15 24 4
15 25 13398
15 26 174
15 27 26894
15 28 4
15 29 1382
15 30 41950
15 31 489
15 32 2966
15 33 20077
15 34 244
15 35 44491
15 36 5779
15 37 42
15 38 47
15 39 62
15 40 6
15 41 67872
16 17 49956
16 18 581
16 19 156
16 20 1824
16 21 118
16 22 1687
16 25 119
16 26 723
16 27 5217
16 29 42
16 30 31150
16 31 3178
16 32 17410
16 33 38729
16 34 10658
16 35 40722
16 36 4991
16 37 454
16 38 1735
16 39 65
16 40 237
16 41 78177
17 18 1165
17 19 533
17 20 1552
