1 3 5
1 4 6692
1 5 12156
1 6 1006
1 23 3
1 140 21
1 13 118
1 14 9
1 15 10
1 17 29
1 20 3
1 149 19
1 150 17
1 151 662
1 24 20
1 26 3
1 28 17
1 29 2
1 159 7
1 160 3
1 167 115
1 169 121
1 170 6
1 45 21
1 67 44
1 81 2066
1 156 8
1 83 44
1 142 38
1 143 45
1 99 6
1 102 45
1 103 105
1 106 974
1 113 274
2 155 853
2 7 8
2 136 1157
2 138 739
2 139 1708
2 141 34
2 142 5
2 152 255
2 146 31
2 148 1090
2 149 120
2 22 4120
2 24 42
2 154 391
2 27 17
3 4 8
3 5 66
3 6 6
3 140 49
3 13 437
3 14 24
3 15 176
3 144 2
3 17 1
3 20 9
3 150 584
3 28 10
3 29 85
3 30 2
3 159 36
3 32 1
3 161 1
3 34 10
3 36 3
3 38 2
3 41 2
3 171 1
3 45 5
3 49 2
3 141 6
3 156 5
3 143 1
3 118 1
4 5 3687
4 6 1039
4 151 340
4 140 19
4 13 176
4 142 12
4 15 16
4 17 42
4 149 15
4 150 23
4 23 3
4 24 22
4 26 2
4 28 19
4 29 2
4 159 9
4 160 2
4 167 322
4 169 51
4 170 6
4 45 14
4 49 3
4 67 35
4 81 530
4 83 35
4 14 10
4 143 9
4 96 1
4 99 6
4 102 35
4 103 38
4 106 677
4 112 5
4 113 326
5 6 3063
5 137 1
5 23 1
5 140 6
5 13 734
5 142 26
5 15 739
5 149 19
5 150 44
5 151 304
5 153 1
5 26 1
5 28 3
5 29 4
5 159 6
5 160 2
5 34 1
5 165 3
5 167 52
5 45 2
5 175 2
5 49 2
5 81 143
5 14 7
5 143 1
5 100 1
5 103 15
5 106 270
5 113 133
5 118 2
6 7 1
6 8 3
6 9 3
6 10 2
6 23 4
6 140 12
6 141 3
6 14 5
6 15 8
6 20 13
6 150 8
6 151 79
6 153 10
6 26 3
6 156 5
6 157 1
6 159 12
6 160 2
6 33 4
6 34 4
6 36 1
6 165 1
6 167 1
6 170 1
6 171 3
6 175 3
6 49 4
6 53 1
6 161 13
6 81 17
6 143 4
6 99 1
6 100 1
6 101 1
6 106 14
6 29 5
6 112 2
6 113 16
6 118 3
7 33 1
7 150 3
7 140 2
7 34 2
7 14 1
7 141 3
7 49 2
7 20 6
7 22 20
7 152 2
7 15 1
7 156 3
7 157 3
7 159 2
8 9 21141
8 10 1557
8 11 341
8 12 2986
8 14 55
8 21 8
8 23 1
8 24 5
8 27 128
8 31 34
8 33 34
8 34 803
8 35 45
8 36 128
8 37 2000
8 38 1781
8 39 25
8 40 516
8 41 334
8 42 792
8 43 1
8 44 26
8 46 1992
8 47 2
8 49 1
8 50 1051
8 51 6609
8 52 475
8 53 1446
8 54 1121
8 55 2555
8 56 33
8 57 7
8 59 139
8 66 118
8 67 1
8 72 6
8 73 114
8 74 22
8 76 1
8 77 121
8 78 1
8 79 5
8 80 12
8 81 101
8 84 5
8 94 655
8 95 792
8 96 10
8 97 188
8 98 67
8 99 28
8 100 67
8 102 7
8 103 33
8 105 17
8 106 27
8 107 197
8 111 248
8 112 87
8 113 1742
8 114 5105
8 115 5795
8 122 225
8 123 6
8 126 44
8 128 6
8 130 10
8 133 63
8 135 97
8 137 396
8 142 2527
8 145 26
8 146 3140
8 147 289
8 148 1
8 150 1
8 153 2
8 159 15
8 160 1193
8 161 8
8 164 17
8 166 142
8 167 72
8 168 2
8 169 44
8 171 44
8 172 247
8 173 1
8 174 1
8 175 1
9 10 1658
9 11 28
9 12 731
9 14 41
9 21 33
9 23 51
9 24 40
9 26 2
9 27 354
9 31 13
9 33 26
9 34 815
9 35 93
9 36 315
9 37 1709
9 38 982
9 39 4
9 40 541
9 41 75
9 42 561
9 44 25
9 46 1649
9 47 3
9 50 3884
9 51 6625
9 52 3342
9 53 2083
9 54 449
9 55 706
9 59 104
9 72 2
9 73 80
9 74 36
9 77 103
9 79 4
9 80 8
9 81 80
9 84 8
9 94 400
9 95 648
9 97 18
9 98 2583
9 99 31
9 100 4204
9 102 88
9 103 486
9 105 11
9 106 13
9 107 392
9 111 4
9 112 212
9 113 2115
9 114 4081
9 115 4713
9 122 3879
9 123 999
9 125 6
9 126 1575
9 127 65
9 128 10
9 129 1
9 130 4
9 133 1506
9 135 168
9 137 743
9 138 2
9 142 2333
9 145 160
9 146 3710
9 147 246
9 148 2
9 153 5
9 159 12
9 160 1702
9 161 6
9 164 21
9 166 3998
9 167 38
9 169 27
9 170 3
9 171 897
9 172 3666
9 173 460
9 174 135
10 135 67
10 11 2571
10 12 1439
10 145 32
10 146 1
10 24 1
10 27 112
10 161 4
10 35 2
10 36 3
10 167 40
10 171 17
10 172 84
10 46 25
10 50 410
10 51 17
10 52 27
10 53 3549
10 54 282
10 137 139
10 66 26
10 67 1
10 72 621
10 73 58
10 55 314
10 77 2108
10 78 342
10 80 1151
10 82 259
10 95 3316
10 96 823
10 98 47
10 99 5
10 100 1
10 103 6
10 106 52
10 113 412
10 114 1
10 122 102
10 123 1
11 128 2
11 131 7
11 12 12876
11 24 2
11 148 2
11 171 2
11 137 11
11 25 3
11 167 48
11 169 3
11 170 3
11 43 5
11 172 9
11 50 16
11 52 10
11 53 4
11 55 1996
11 59 7
11 62 1
11 66 7179
11 67 130
11 72 5685
11 73 84
11 74 2
11 76 2
11 77 10257
11 78 3554
11 79 156
11 80 5308
11 81 12
11 82 1249
11 95 5
11 96 8716
11 97 4
11 98 18
11 99 5
11 100 5
11 103 2
11 105 6
11 106 69
11 111 11
11 122 1
11 123 9
11 127 3
12 128 1
12 130 1
12 135 5
12 142 14
12 145 5
12 146 15
12 137 45
12 25 1
12 160 10
12 34 3
12 35 2
12 36 9
12 37 7
12 167 4
12 40 1
12 42 57
12 43 4
12 172 42
12 46 7
12 50 33
12 51 23
12 52 52
12 53 923
12 54 298
12 55 2083
12 56 1
12 59 24
12 66 7084
12 67 23
12 72 4503
12 73 28
12 74 2
12 77 8229
12 78 2488
12 80 3957
12 81 2
12 82 978
12 83 3
12 95 554
12 96 8694
12 97 1
12 98 10
12 99 6
12 102 1
12 103 3
12 106 27
12 111 2
12 114 7
12 115 5
12 122 8
13 34 4
13 140 5
13 14 1
13 15 626
13 150 94
13 28 27
13 29 39
13 30 2
13 159 19
14 128 2
14 130 2
14 140 29
14 142 318
14 143 328
14 144 8
14 146 1
14 147 1046
14 20 1
14 149 128
14 150 29
14 152 2
14 175 15
14 28 2
14 29 54
14 30 48
14 31 180
14 160 1
14 161 1
14 34 1195
14 36 4
14 37 2
14 38 5
14 129 4
14 156 2
14 44 12
14 173 30
14 46 18
14 47 12
14 48 579
14 49 1288
14 51 66
14 159 245
14 32 70
14 33 227
14 119 1
14 45 315
14 141 3
14 15 15
14 94 1285
14 157 3
14 114 81
14 115 1363
14 118 1
14 41 24
14 121 7
14 126 1
15 138 53
15 140 200
15 143 351
15 144 9
15 17 817
15 20 13
15 149 174
15 150 47
15 23 1
15 152 2
15 153 2
15 28 242
15 157 1
15 30 1
15 159 84
15 32 2
15 33 12
15 34 38
15 36 3
15 38 1
15 41 2
15 44 2
15 45 17
15 29 385
15 49 6
15 161 2
15 141 8
15 156 13
15 100 1
15 118 3
15 148 83
17 137 115
17 138 165
17 140 606
17 142 361
17 148 1308
17 149 1935
17 23 147
17 24 104
17 29 54
17 158 92
17 159 466
17 32 49
17 34 47
17 166 287
17 170 233
17 171 118
17 45 3
17 49 485
17 143 4028
17 99 50
17 100 142
17 101 135
17 102 532
17 103 280
18 136 3
18 115 1
18 27 2
18 148 3
19 144 9
20 34 20
20 33 13
20 140 20
20 141 19
20 157 20
20 49 17
20 150 25
20 152 1
20 154 7
20 156 25
20 29 9
20 159 16
21 97 20
21 98 5
21 133 91
21 172 5
21 173 3
21 50 11
21 52 27
21 122 69
21 123 14
21 126 66
22 155 1524
22 136 1329
22 138 276
22 139 1017
22 141 93
22 152 324
22 146 5
22 147 6
22 148 417
22 149 78
22 24 2
22 154 337
22 27 15
22 157 8
23 128 81
23 131 10
23 135 7
23 138 2
23 140 24
23 142 320
23 146 281
23 147 867
23 148 10
23 149 816
23 150 3
23 24 2264
23 153 6
23 27 3
23 158 1
23 133 282
23 160 2
23 161 7
23 34 9
23 165 78
23 166 263
23 168 2
23 170 405
23 171 1640
23 172 25
23 173 281
23 175 3
23 176 3
23 49 26
23 50 188
23 51 211
23 137 20
23 159 9
23 67 2
23 73 1
23 76 9
23 80 1
23 82 1
23 88 3
23 143 275
23 96 3
23 98 7
23 99 832
23 100 167
23 101 137
23 102 964
23 145 24
23 104 347
23 106 2
23 103 2556
23 109 9
23 111 3
23 113 10
23 114 61
23 115 32
23 117 3
23 118 41
23 122 376
23 123 17
23 125 314
23 126 231
23 127 1069
24 133 502
24 134 38
24 135 142
24 140 15
24 142 333
24 143 386
24 146 10451
24 147 1219
24 148 501
24 149 926
24 153 895
24 27 3719
24 29 10
24 159 83
24 32 13
24 34 111
24 165 11
24 166 6
24 167 2
24 169 6
24 170 123
24 171 154
24 172 423
24 45 1
24 49 88
24 50 618
24 51 376
24 52 3
24 137 600
24 138 201
24 73 6
24 74 8
24 77 11
24 173 763
24 97 7
24 98 269
24 99 845
24 100 2
24 102 2451
24 81 5
24 104 347
24 103 5180
24 114 1166
24 115 133
24 118 14
24 122 1242
24 125 1203
24 126 654
24 127 834
25 59 3
25 62 1
25 43 5
26 130 17
26 129 2
26 140 5
26 143 22
26 174 2
26 150 13
26 153 1
26 154 1
26 175 5
26 28 711
26 29 41
26 159 192
26 160 142
26 34 16
26 35 35
26 36 99
26 37 122
26 38 4
26 41 5
26 44 762
26 45 34
26 46 13
26 47 440
26 48 95
26 49 87
26 50 3
26 51 4
26 54 2
26 74 1
26 173 14
26 90 5
26 91 1
26 93 2
26 94 15
26 104 1
26 115 1
26 169 6
26 121 22
26 126 16
27 134 1260
27 135 1250
27 139 12
27 141 13
27 142 206
27 145 418
27 147 2982
27 148 1900
27 149 319
27 157 1
27 171 110
27 172 1528
27 136 4
27 50 1306
27 51 756
27 52 76
27 137 3904
27 138 328
27 73 1
27 97 1
27 98 467
27 99 93
27 100 5
27 102 6
27 103 1375
27 146 5808
27 114 1197
27 115 169
27 122 882
27 123 1
28 130 16
28 129 36
28 45 1272
28 140 11
28 47 22
28 29 4140
28 30 29
28 159 152
28 32 62
28 162 1
28 167 12
28 41 10
28 44 1601
28 173 37
28 174 4
28 175 19
28 48 107
28 49 37
28 74 4
28 34 48
28 92 3
28 93 2
28 104 1
28 107 7
28 121 14
28 126 7
29 137 29
29 140 116
29 144 8
29 149 91
29 150 18
29 153 2
29 30 2526
29 159 3706
29 32 4366
29 161 1
29 34 2297
29 36 2
29 38 1
29 156 6
29 170 5
29 44 5
29 45 795
29 48 462
29 49 845
29 141 6
29 142 24
29 152 1
29 143 189
29 99 8
29 166 9
29 102 37
29 103 15
29 118 1
29 41 1
29 148 94
30 32 1922
30 34 93
30 45 255
30 48 11
30 49 460
30 159 99
31 128 1
31 146 34
31 147 347
31 174 1
31 159 575
31 160 649
31 33 128
31 34 319
31 36 15
31 37 590
31 39 18
31 40 11
31 41 3
31 173 2
31 46 1079
31 47 1097
31 51 10
31 52 7
31 54 22
31 56 5
31 76 3
31 142 27
31 88 22
31 94 677
31 114 1
31 115 1929
31 121 1
31 126 2
32 137 48
32 140 1
32 144 4
32 148 161
32 149 154
32 159 2987
32 34 2899
32 166 20
32 170 12
32 45 976
32 48 145
32 49 1588
32 142 37
32 143 323
32 99 12
32 102 51
32 103 30
32 119 2
33 140 22
33 141 2
33 144 1
33 147 318
33 150 35
33 156 7
33 157 2
33 159 1473
33 160 4
33 34 1225
33 40 9
33 47 948
33 49 32
33 51 7
33 76 2
33 142 141
33 143 8
33 94 1557
33 114 68
33 115 620
34 144 18
34 146 950
34 147 1013
34 149 110
34 150 57
34 153 1
34 175 2
34 37 314
34 166 30
34 40 42
34 156 11
34 42 1
34 45 678
34 46 377
34 47 319
34 48 1149
34 49 2077
34 50 284
34 51 672
34 54 5
34 137 53
34 159 3676
34 160 1003
34 140 37
34 76 11
34 141 14
34 142 1347
34 121 1
34 152 7
34 143 933
34 94 3818
34 99 76
34 90 1
34 102 420
34 103 96
34 154 2
34 157 7
34 114 541
34 115 4067
34 148 162
34 38 1
34 170 23
35 142 3
35 143 13
35 146 167
35 147 2
35 175 1
35 160 1
35 36 621
35 37 229
35 38 228
35 39 2
35 168 1
35 41 92
35 44 12
35 46 1641
35 47 1249
35 49 4
35 50 1
35 51 44
35 54 13
35 81 749
35 90 3
35 93 1
35 94 3
35 104 2
35 115 18
35 169 897
36 128 1
36 129 3
36 146 153
36 147 5
36 174 1
36 150 5
36 153 1
36 47 219
36 160 31
36 161 1
36 37 290
36 38 37
36 39 29
36 40 6
36 41 98
36 44 41
36 173 6
36 46 1276
36 175 3
36 49 27
36 50 29
36 51 169
36 52 1
36 54 42
36 159 4
36 61 5
36 62 8
36 140 4
36 81 136
36 142 15
36 88 3
36 89 2
36 90 12
36 143 29
36 93 1
36 94 13
36 100 2
36 104 3
36 154 1
36 168 6
36 115 215
36 118 1
36 169 136
36 121 2
36 91 3
36 126 3
36 85 10
37 128 2
37 129 2
37 130 1
37 143 2
37 146 2694
37 147 47
37 174 1
37 175 6
37 154 1
37 159 2
37 160 1351
37 38 2
37 39 229
37 40 11
37 41 17
37 44 5
37 173 10
37 46 4470
37 47 3663
37 49 45
37 50 157
37 51 2212
37 52 60
37 54 18
37 56 2
37 168 1
37 142 842
37 88 22
37 90 15
37 91 4
37 93 3
37 94 213
37 100 1
37 104 6
37 107 1
37 113 1
37 114 1973
37 115 5183
37 121 5
37 126 6
38 140 2
38 147 52
38 150 2
38 159 2
38 160 1
38 40 1
38 41 2771
38 44 30
38 46 4561
38 47 815
38 49 4
38 50 53
38 51 164
38 52 527
38 54 1
38 81 1946
38 142 14
38 143 1
38 94 1
38 99 9
38 100 16
38 114 5
38 115 21
38 169 1061
39 160 20
39 51 17
39 147 1
39 42 8
39 114 10
39 142 14
39 47 176
39 40 6
39 146 5
39 115 235
39 46 225
39 54 35
39 41 6
39 56 1
39 94 4
40 142 200
40 147 89
40 41 18
40 42 29
40 44 10
40 46 10
40 51 61
40 52 2
40 53 6
40 54 43
40 56 25
40 57 5
40 59 50
40 94 35
40 114 167
40 115 308
41 129 7
41 140 2
41 146 1
41 147 276
41 149 1
41 150 4
41 175 4
41 169 477
41 44 138
41 45 19
41 46 958
41 47 255
41 48 12
41 49 1
41 50 40
41 51 451
41 159 3
41 61 8
41 62 11
41 167 1
41 74 1
41 81 1544
41 142 105
41 88 1
41 89 2
41 90 2
41 143 9
41 173 6
41 99 56
41 100 64
41 107 1
41 93 1
41 174 1
41 168 5
41 114 30
41 115 132
41 121 1
41 126 4
41 85 9
42 115 3
42 43 6
42 142 2
42 114 3
42 51 3
42 53 6
42 54 39
42 56 7
42 59 80
42 94 1
42 62 2
42 95 4
43 53 9
43 56 2
43 59 16
43 62 2
43 95 12
44 128 1
44 129 42
44 130 11
44 146 1
44 147 90
44 149 1
44 150 2
44 47 17
44 159 1
44 160 2
44 162 2
44 167 11
44 45 1681
44 46 15
44 175 29
44 48 130
44 49 3
44 50 2
44 51 2
44 74 4
44 173 28
44 142 48
44 88 4
44 90 3
44 143 5
44 92 5
44 93 1
44 94 2
44 165 2
44 99 11
44 100 10
44 104 1
44 107 5
44 108 1
44 174 2
44 114 2
44 115 70
44 169 6
44 121 21
44 91 1
44 126 20
45 129 1
45 140 243
45 150 14
45 159 658
45 166 3
45 168 1
45 170 2
45 47 1
45 48 66
45 49 4241
45 142 4
45 88 1
45 89 2
45 90 2
45 143 12
45 94 27
45 99 1
45 102 5
45 103 3
45 108 1
45 169 16
46 128 1
46 146 1728
46 147 94
46 47 5987
46 159 8
46 160 2876
46 173 2
46 175 2
46 50 200
46 51 1678
46 52 443
46 53 39
46 54 13
46 73 1
46 74 1
46 81 2170
46 142 633
46 88 8
46 94 527
46 59 1
46 100 1
46 103 1
46 114 925
46 115 5247
46 169 1590
46 121 1
46 126 2
47 130 2
47 142 36
47 143 61
47 146 39
47 147 7
47 149 1
47 160 1751
47 48 11
47 50 2
47 51 3
47 52 1
47 159 1737
47 76 2
47 81 1276
47 88 147
47 94 1180
47 105 2
47 115 3222
47 169 1559
47 122 2
47 123 1
48 160 12
48 61 1
48 176 1
48 49 1890
48 62 1
48 85 1
48 143 5
48 159 149
49 137 7
49 140 39
49 141 10
49 144 15
49 149 3
49 150 65
49 159 1399
49 170 39
49 171 19
49 157 8
49 160 46
49 161 1
49 156 12
49 142 68
49 152 6
49 143 1297
49 94 379
49 101 5
49 99 37
49 100 1
49 166 35
49 102 346
49 103 70
49 154 3
49 148 423
50 128 17
50 149 2
50 130 4
50 131 1
50 133 932
50 51 10968
50 135 130
50 175 3
50 142 551
50 145 1245
50 146 4337
50 147 135
50 148 641
50 153 1
50 159 1
50 160 321
50 167 18
50 170 2
50 171 1881
50 173 372
50 136 2
50 172 3044
50 52 1518
50 53 608
50 54 3
50 55 2
50 111 6
50 138 157
50 72 1
50 73 9
50 77 21
50 80 3
50 81 16
50 84 6
50 121 2
50 90 1
50 94 67
50 95 23
50 97 11
50 98 2246
50 99 5284
50 100 2441
50 166 1661
50 102 37
50 103 3921
50 105 3
50 106 11
50 174 56
50 113 34
50 114 7814
50 115 771
50 169 16
50 137 665
50 122 4062
50 123 702
50 124 1
50 125 15
50 126 821
50 127 264
51 128 5
51 129 7
51 130 1
51 131 1
51 133 165
51 135 57
51 175 2
51 145 1886
51 146 6371
51 147 162
51 148 607
51 149 6
51 153 1
51 167 2
51 160 1469
51 171 1790
51 173 169
51 172 3635
51 52 95
51 54 263
51 137 627
51 159 16
51 138 165
51 73 17
51 74 26
51 77 2
51 81 4
51 142 1770
51 94 583
51 98 1309
51 99 6520
51 100 3938
51 166 1918
51 102 55
51 103 4924
51 105 2
51 106 2
51 107 1
51 111 1
51 114 11824
51 115 5398
51 169 19
51 121 1
51 122 3046
51 123 148
51 125 18
51 126 38
51 127 297
52 128 13
52 130 2
52 131 4
52 133 862
52 135 54
52 142 10
52 145 1
52 146 31
52 148 4
52 160 1
52 167 40
52 169 41
52 172 3928
52 173 91
52 53 1
52 54 7
52 137 431
52 111 8
52 72 1
52 73 45
52 74 31
52 55 7
52 76 4
52 77 53
52 78 2
52 80 6
52 81 20
52 82 1
52 84 8
52 97 30
52 98 898
52 99 22
52 100 9
52 102 17
52 103 109
52 105 1
52 106 33
52 174 147
52 168 3
52 114 86
52 115 61
52 122 1191
52 123 1525
52 126 841
53 161 2
53 67 2
53 54 635
53 55 129
53 56 22
53 57 2
53 59 3
53 95 1965
54 142 85
54 146 67
54 160 13
54 56 18
54 57 2
54 94 15
54 95 1060
54 114 148
54 115 144
55 66 1283
55 72 581
55 73 25
55 77 2290
55 78 302
55 79 1
55 80 763
55 81 1
55 82 505
55 95 132
55 96 403
55 97 2
55 98 2
55 99 1
55 107 366
55 111 596
55 112 18
55 113 301
55 122 1
56 57 5
57 58 8
58 128 1
58 97 4
58 106 7
58 171 7
58 77 5
58 78 1
58 111 7
58 80 1
58 82 3
58 123 5
58 170 2
59 167 6
59 176 18
59 62 19
59 72 6
59 77 7
59 78 6
59 79 8
59 80 6
59 82 3
59 83 11
59 84 7
59 85 4
59 95 14
59 106 3
59 168 1
60 68 31
60 168 1
60 176 4
60 177 3
60 84 5
60 85 1
60 86 1
60 87 1
60 88 1
60 62 4
60 63 62
61 162 3
61 163 7
61 165 5
61 167 7
61 168 77
61 173 4
61 175 25
61 176 28
61 62 72
61 63 1
61 64 1
61 68 18
61 73 1
61 75 5
61 83 4
61 84 4
61 85 61
61 86 4
61 88 4
61 89 8
61 90 1
61 93 2
61 105 6
61 106 14
61 107 1
61 109 2
61 111 4
61 118 1
61 121 7
61 125 3
62 167 9
62 168 30
62 173 4
62 176 17
62 177 2
62 63 3
62 68 2
62 70 6
62 81 1
62 83 11
62 84 7
62 85 48
62 86 6
62 88 6
62 89 11
62 95 1
62 106 6
62 121 2
63 128 3
63 131 2
63 153 1
63 163 1
63 168 4
63 175 1
63 176 1
63 177 1
63 64 3
63 68 88
63 73 4
63 76 8
63 84 11
63 85 4
63 86 2
63 90 8
63 105 5
63 106 2
63 109 23
63 111 4
63 123 2
63 125 1
63 127 3
64 68 5
64 168 3
64 169 4
64 81 1
64 84 22
64 87 21
64 88 5
64 90 16
64 92 8
65 128 4
65 130 624
65 132 529
65 133 41
65 142 9
65 147 10
65 149 1
65 162 4
65 167 78
65 169 127
65 173 66
65 174 2
65 175 5
65 74 144
65 76 114
65 81 55
65 88 30
65 90 12
65 92 3
65 93 9
65 99 5
65 100 6
65 104 1
65 105 9
65 106 36
65 112 57
65 115 3
65 121 12
65 126 191
66 96 3871
66 67 7
66 77 4687
66 78 1616
66 80 2071
66 72 2737
66 82 643
66 83 1
66 95 1
67 137 1
67 153 3
67 161 2
67 165 1
67 170 2
67 171 1
67 175 1
67 70 2
67 72 31
67 77 47
67 78 128
67 80 111
67 83 12
67 85 11
67 95 4
67 96 80
67 100 1
67 101 2
67 105 3
67 106 2
67 111 2
67 118 1
67 125 2
68 71 6
68 168 4
68 173 1
68 176 3
68 177 2
68 84 18
68 85 10
68 86 4
68 87 9
68 88 2
68 89 1
68 90 1
70 71 1
70 168 2
70 83 8
70 84 6
70 85 6
70 89 1
71 168 13
71 86 28
71 87 6
71 89 26
72 176 5
72 73 1
72 76 5
72 77 3535
72 78 1949
72 79 44
72 80 1929
72 81 6
72 82 684
72 83 5
72 85 1
72 88 1
72 95 5
72 96 3698
73 128 30
73 130 55
73 131 4
73 132 3
73 146 6
73 174 1
73 153 7
73 162 2
73 163 11
73 167 1992
73 168 3
73 169 227
73 171 10
73 172 13
73 173 7
73 175 21
73 176 4
73 74 2927
73 75 9
73 76 11
73 77 1246
73 78 4
73 79 7
73 80 943
73 81 175
73 82 754
73 83 1
73 84 21
73 121 10
73 88 3
73 90 5
73 96 14
73 97 39
73 98 38
73 99 1
73 101 5
73 103 3
73 105 69
73 106 2512
73 107 6
73 109 15
73 111 74
73 112 2
73 114 2
73 115 1
73 137 1
73 122 24
73 123 53
73 125 11
73 126 42
73 127 22
74 128 23
74 172 18
74 130 1784
74 132 1641
74 133 1124
74 146 7
74 174 3
74 162 4
74 167 1691
74 170 2
74 171 14
74 173 52
74 75 2
74 76 471
74 77 132
74 78 2
74 79 1
74 80 241
74 81 368
74 82 158
74 84 9
74 88 68
74 90 6
74 91 1
74 92 3
74 97 34
74 98 33
74 103 6
74 105 94
74 106 263
74 107 23
74 109 180
74 111 49
74 112 112
74 113 2
74 114 2
74 115 1
74 169 383
74 121 19
74 122 31
74 123 34
74 126 1254
74 127 20
75 128 22
75 130 102
75 147 1
75 148 3
75 149 2
75 162 3
75 163 1
75 165 1
75 167 24
75 168 9
75 169 23
75 171 2
75 172 5
75 173 11
75 174 3
75 175 24
75 176 2
75 76 200
75 81 2
75 85 1
75 88 3
75 90 16
75 91 1
75 92 3
75 93 42
75 97 1
75 102 1
75 104 1
75 105 194
75 106 32
75 109 44
75 118 7
75 121 20
75 122 115
75 123 72
75 125 10
75 126 73
75 127 8
76 128 41
76 130 950
76 132 1021
76 133 453
76 147 3
76 148 4
76 149 2
76 175 11
76 160 110
76 167 130
76 168 19
76 169 121
76 170 12
76 171 16
76 172 19
76 173 11
76 174 4
76 176 1
76 159 86
76 77 9
76 78 1
76 79 9
76 80 2
76 81 10
76 82 6
76 83 2
76 84 1
76 88 103
76 90 16
76 93 88
76 94 219
76 97 13
76 98 4
76 101 1
76 102 1
76 103 1
76 105 248
76 106 63
76 107 23
76 109 165
76 111 25
76 115 236
76 121 22
76 122 160
76 123 87
76 126 438
76 127 1
77 128 5
77 130 365
77 131 5
77 132 7
77 133 761
77 146 5
77 148 1
77 167 595
77 168 1
77 169 145
77 170 4
77 171 12
77 172 579
77 173 731
77 174 1
77 175 1
77 176 6
77 78 3117
77 79 252
77 80 6543
77 81 592
77 82 1901
77 84 17
77 121 2
77 88 1
77 96 6314
77 97 153
77 98 42
77 99 12
77 100 10
77 103 7
77 105 697
77 106 2460
77 107 2928
77 109 279
77 110 327
77 111 1099
77 112 782
77 113 802
77 114 2
77 137 5
77 122 26
77 123 368
77 126 1240
77 127 4
78 169 2
78 176 7
78 79 320
78 80 1873
78 82 478
78 83 3
78 85 2
78 96 2042
78 106 1
79 80 7
79 81 4
79 176 7
79 82 3
79 88 2
80 130 11
80 137 1
80 167 713
80 168 6
80 169 28
80 172 8
80 176 3
80 81 34
80 82 2331
80 83 10
80 84 8
80 85 10
80 86 3
80 88 1
80 96 3129
80 97 1
80 98 2
80 105 7
80 106 430
80 107 1
80 111 10
80 123 4
80 126 6
81 128 9
81 130 2263
81 146 5
81 174 2
81 132 904
81 133 1233
81 167 2692
81 168 13
81 170 2
81 171 7
81 172 196
81 173 47
81 176 1
81 82 2
81 163 2
81 84 27
81 85 3
81 87 3
81 88 1
81 90 15
81 92 1
81 97 44
81 98 19
81 103 4
81 105 435
81 106 3084
81 107 29
81 108 137
81 109 17
81 110 22
81 111 86
81 112 1358
81 113 1239
81 114 2
81 115 13
81 169 3589
81 121 1
81 122 10
81 123 29
81 126 1400
81 127 1
82 130 1
82 167 154
82 169 1
82 171 3
82 176 1
82 83 22
82 84 6
82 88 3
82 96 619
82 98 3
82 106 156
82 122 4
82 123 1
82 126 3
83 153 4
83 161 1
83 165 1
83 175 5
83 176 15
83 84 60
83 85 31
83 88 2
83 96 2
83 105 5
83 106 6
83 109 1
83 111 2
83 112 1
83 118 1
83 125 3
84 128 2
84 130 6
84 153 8
84 161 3
84 162 1
84 165 2
84 166 3
84 167 43
84 168 29
84 169 30
84 171 1
84 173 3
84 175 13
84 176 33
84 177 3
84 137 1
84 85 75
84 86 9
84 87 16
84 88 44
84 89 9
84 90 4
84 93 1
84 97 8
84 98 7
84 100 1
84 101 5
84 105 10
84 106 29
84 111 20
84 112 1
84 113 1
84 118 2
84 121 2
84 122 2
84 123 4
84 125 3
84 126 3
84 127 1
85 137 1
85 89 7
85 153 11
85 161 2
85 162 2
85 163 2
85 165 6
85 166 3
85 167 7
85 168 80
85 170 1
85 176 67
85 173 3
85 175 29
85 177 4
85 86 19
85 88 4
85 164 1
85 92 1
85 93 2
85 100 1
85 101 7
85 105 10
85 106 14
85 111 10
85 113 1
85 118 2
85 121 5
85 125 3
85 126 2
86 176 1
86 168 11
86 105 1
86 126 1
86 175 1
86 177 1
86 121 1
86 88 3
86 89 2
87 168 1
87 169 3
87 92 10
87 88 8
87 89 3
87 90 10
88 129 1
88 130 112
88 132 112
88 133 17
88 173 32
88 153 2
88 175 67
88 160 183
88 162 1
88 163 4
88 167 3
88 168 32
88 170 11
88 171 4
88 176 2
88 177 1
88 159 27
88 89 6
88 90 106
88 92 2
88 93 63
88 94 117
