1 2 416
1 3 599
1 4 116
1 5 3
1 6 4
1 7 22
1 10 1
1 11 3
1 14 4
1 15 29
1 16 676
1 17 581
1 18 1
1 19 1
1 20 1
1 30 72
1 31 13
1 32 47
1 33 147
1 34 469
1 35 673
1 36 629
1 40 7
1 41 648
2 3 12381
2 4 3691
2 5 1653
2 6 406
2 7 5849
2 11 1
2 14 108
2 15 42
2 16 12482
2 17 1894
2 18 1464
2 19 25
2 22 11
2 30 3099
2 31 19
2 32 3100
2 33 13585
2 34 14356
2 35 1757
2 36 418
2 38 31
2 39 12
2 40 3
2 41 14176
3 4 29804
3 5 1
3 6 18870
3 7 359
3 10 12
3 11 2
3 14 7
3 15 77
3 16 16234
3 17 12173
3 18 5102
3 19 21
3 20 16
3 21 1
3 30 4067
3 31 27
3 32 2505
3 33 8629
3 34 14491
3 35 2969
3 36 6267
3 37 23
3 38 55
3 39 17
3 40 43
3 41 41624
4 5 6
4 6 31464
4 7 145
4 8 285
4 9 262
4 10 48
4 11 7
4 14 1
4 15 595
4 16 6586
4 17 5941
4 18 3118
4 19 19
4 20 17
4 21 2
4 27 4
4 30 1738
4 31 3
4 32 742
4 33 2130
4 34 3847
4 35 656
4 36 5425
4 37 90
4 38 123
4 39 38
4 40 75
4 41 27727
5 32 6186
5 37 1
5 6 1
5 33 2030
5 40 11
5 41 376
5 7 13865
5 34 56
5 31 14
5 15 10
5 11 4
5 18 542
5 38 1
5 16 14
6 7 58
6 8 5389
6 9 4212
6 10 922
6 11 607
6 14 31
6 15 4540
6 16 2477
6 17 887
6 18 2720
6 19 156
6 20 145
6 21 2
6 23 7
6 26 281
6 27 4
6 29 684
6 30 214
6 31 81
6 32 176
6 33 515
6 34 301
6 35 27
6 36 1091
6 37 13993
6 38 2154
6 39 3394
6 40 2236
6 41 48823
7 8 1
7 9 1
7 10 15
7 11 10
7 12 13
7 13 4483
7 14 20425
7 15 56
7 16 50
7 17 7
7 18 9754
7 21 136
7 22 18
7 24 11
7 25 34
7 30 2391
7 31 43
7 32 13841
7 33 9617
7 34 1428
7 36 3
7 37 3
