1 2 3
1 3 3
1 36 442
1 37 82
1 7 3
1 9 5
1 21 1
1 30 451
1 31 8
2 21 2
2 37 54
2 30 1
2 31 2
3 34 4
3 37 3
3 45 1
3 33 10
4 35 1
4 27 1
4 5 1
4 39 7
5 34 5578
5 35 23
5 36 1
5 38 674
5 39 17
5 40 39
5 27 1
5 28 2872
5 29 2
5 30 1378
6 33 10
6 36 1
6 21 8
6 30 1
7 37 1
8 9 4
8 10 1338
8 12 1112
8 13 11
9 37 1
9 41 10
9 11 3
9 12 54
9 13 31
9 29 5
10 12 2321
11 13 36
12 28 492
12 13 3
13 41 2
13 29 1
14 28 19
14 38 55
14 30 851
15 39 24
15 21 12
15 30 1
15 31 3
16 40 5
16 32 6
16 42 1
16 22 8
17 33 29
17 23 6
19 33 22
20 32 72
20 24 2
20 26 6
20 46 4
21 36 6
21 37 6
21 33 29
21 41 3
21 39 50
21 30 56
21 31 105
23 45 1
23 33 5
24 26 14
24 46 4
26 46 3
27 39 2
28 34 2796
28 38 431
28 40 12
28 30 959
29 41 5
29 39 8
30 32 713
30 36 3472
30 33 3
30 40 7
30 39 2
30 34 1024
30 38 3619
30 37 7
30 31 3
31 37 9
31 39 269
31 33 5
32 44 28
32 38 121
33 36 1
33 39 6
33 43 3
33 45 4
34 36 27
34 38 1355
34 40 7
36 38 32
37 41 1
38 40 30
39 45 4
40 42 4
