1 2 8630
1 3 2988
1 4 28393
1 5 20069
1 7 6967
1 8 9178
1 9 1687
1 10 10074
1 11 7079
1 12 174
1 13 4652
1 14 851
1 15 2151
1 16 2604
1 17 12915
1 18 8110
1 19 6061
1 21 2110
1 23 4026
1 24 13774
1 25 33373
1 26 12663
1 27 5340
1 28 2709
1 29 12031
1 30 2100
1 31 13246
1 32 7106
1 34 292
1 35 6522
1 36 23052
1 37 398
1 38 2014
1 39 1529
1 40 15668
1 42 192
1 43 21
1 46 3200
1 48 644
1 49 91
1 50 1681
1 52 2270
1 53 6405
1 54 889
1 56 921
1 59 8764
1 60 6303
1 61 1263
1 62 3110
1 63 948
1 64 3061
1 66 233
1 67 463
1 68 1
1 70 365
2 4 1242
2 5 1862
2 8 6075
2 9 5339
2 10 13029
2 11 2368
2 12 840
2 14 858
2 16 6936
2 17 352
2 18 1979
2 22 1
2 23 2012
2 24 644
2 25 3609
2 26 3698
2 30 2063
2 31 14384
2 32 9359
2 35 6079
2 36 42
2 46 8
2 52 18
3 4 6176
3 5 12200
3 11 284
3 13 986
3 19 1891
3 21 1252
3 24 3457
3 27 2132
3 28 2369
3 29 12633
3 36 7518
3 38 7529
3 39 3781
3 40 9547
3 46 32
3 48 4
3 53 17
3 54 1555
3 56 1810
3 59 1864
3 60 445
3 62 276
3 63 1757
3 64 8995
4 5 14017
4 7 1147
4 8 659
4 9 23
4 10 1218
4 11 1211
4 13 1807
4 14 336
4 15 3
4 16 122
4 17 1955
4 18 1425
4 19 13686
4 21 2976
4 23 1170
4 24 12331
4 25 23748
4 26 7055
4 27 2881
4 28 13570
4 29 29525
4 30 354
4 31 1324
4 32 1172
4 35 1464
4 36 13074
4 37 11
4 38 3557
4 39 5050
4 40 13368
4 42 2
4 43 3
4 45 3
4 46 545
4 48 55
4 51 3
4 52 14
4 53 2869
4 54 1163
4 56 1369
4 59 8777
4 60 7312
4 61 1016
4 62 266
4 63 1332
4 64 9373
4 66 6
5 8 1708
5 9 160
5 10 1772
5 11 4816
5 12 38
5 13 941
5 14 67
5 15 62
5 16 9
5 18 7209
5 19 1276
5 21 562
5 24 23619
5 25 7999
5 26 2073
5 27 1840
5 28 800
5 29 19160
5 30 466
5 31 1866
5 32 1097
5 35 386
5 36 29038
5 37 77
5 38 8324
5 39 6841
5 40 29817
5 42 4
5 43 24
5 45 3
5 46 1700
5 48 92
5 50 29
5 51 3
5 52 26
5 53 8774
5 54 1831
5 56 2145
5 59 17162
5 60 11484
5 61 1041
5 62 880
5 63 2080
5 64 15338
5 66 226
5 67 463
5 70 357
6 8 29
6 41 117
6 10 58
6 11 52
6 12 2367
6 14 55
6 47 14
6 22 2851
6 9 922
6 26 1329
6 30 2126
7 34 762
7 35 3
7 16 80
7 49 7
7 8 2605
7 42 2365
7 43 53
7 14 12
7 29 148
7 11 290
7 17 8442
7 19 103
7 52 2805
7 25 1353
7 26 586
7 10 571
7 30 730
7 31 317
8 9 2602
8 10 15013
8 11 2362
8 12 5326
8 14 7555
8 16 2351
8 17 4080
8 18 787
8 19 22
8 22 1911
8 23 754
8 24 535
8 25 1690
8 26 3441
8 30 1523
8 31 11105
8 32 2586
8 34 883
8 35 2961
8 36 80
8 43 30
8 46 13
8 49 11
8 52 71
9 10 4506
9 11 1382
9 12 5326
9 14 837
9 16 1515
9 17 72
9 18 2220
9 22 1236
9 23 1210
9 24 238
9 25 2358
9 26 6567
9 30 9539
9 31 1682
9 32 7446
9 35 11
10 11 2501
10 12 2143
10 14 2374
10 16 11614
10 17 815
10 18 1636
10 22 197
10 23 1655
10 24 627
10 25 3221
10 26 4401
10 30 2480
10 31 18267
10 32 5915
10 34 1011
10 35 5965
10 36 90
10 46 14
10 52 37
