1 2 3
1 27 2
1 28 8
2 7 9
2 27 2
2 28 4
2 29 14
2 30 7
3 43 2724
3 11 2818
4 27 10
4 29 1
6 16 1
7 28 1
7 46 51
8 9 7766
8 10 22960
8 11 11648
8 12 8124
8 13 4549
8 14 2164
8 15 8605
9 12 4313
9 13 17207
9 14 1681
9 15 1260
10 11 13195
10 15 1544
11 12 962
11 15 8657
12 13 2165
12 14 11305
12 15 1469
13 14 701
13 15 2332
14 15 56
16 48 24
17 21 1
18 32 43
18 24 24
18 19 47
18 23 3
19 20 242
21 41 1
22 23 1
23 32 21
23 35 8
23 24 57
23 25 2
23 26 1
24 32 13
24 33 1
25 33 10
25 26 18
25 35 7
25 28 14
26 28 8
27 28 11
27 29 22
27 30 3
27 31 6
28 33 1
28 29 4
28 30 2
29 30 32
29 31 7
31 33 5
32 33 2
33 35 8
33 41 5
36 42 123
36 39 2
42 46 29
43 45 3536
