1 2 3
1 5 20
1 15 1
2 11 22
2 5 6
3 4 3
3 12 1
3 5 1
3 6 18
3 7 4
4 12 10
4 6 25
4 7 32
5 6 20
5 7 1
5 11 10
5 12 78
5 13 3
5 15 6
5 16 4
5 17 2
6 7 9
6 8 1
6 11 2
6 12 97
6 13 16
6 14 11
6 16 4
6 17 14
7 8 1
7 12 4
7 14 3
7 16 1
7 17 2
8 11 7
8 12 36
8 13 41
8 16 118
8 17 34
11 13 1
11 16 6
12 13 148
12 14 12
12 15 1
12 16 61
12 17 81
13 16 81
13 17 97
14 17 2
15 16 6
16 17 69
