1 3 5
1 69 10
1 7 6087
1 11 3575
1 13 1095
1 78 30
1 80 35
1 17 2106
1 57 27257
1 61 3146
1 63 39
2 4 21
2 8 191
2 12 105
2 14 1
2 18 123
2 20 6
2 30 72
2 33 21
2 34 105
2 35 7
2 36 1
2 45 4
2 49 2
2 58 272
2 59 30
2 64 13
2 67 77
2 68 48
2 69 2
2 70 133
2 79 9
2 81 19
3 5 16
3 7 231
3 11 70
3 13 217
3 80 15
3 17 32
3 82 9
3 84 14
3 57 1
3 23 191
3 25 11
3 27 7
3 31 6
4 32 106
4 33 10
4 70 4
4 6 4
4 8 333
4 34 19
4 14 1
4 20 28
4 23 13
4 24 521
4 25 4
4 26 11
4 31 16
5 86 10
5 39 1
5 9 24
5 7 3
5 13 1
5 15 29
5 71 5
5 82 26
5 84 2
5 41 1
5 73 4
5 23 7
5 88 22
5 25 51
5 26 3
5 27 113
5 29 23
5 21 6
6 40 1
6 42 1
6 16 28
6 8 1
6 22 3
6 56 1
6 25 3
6 26 25
6 28 48
6 10 61
6 30 5
7 9 2
7 11 803
7 13 358
7 82 3
7 84 1
7 23 58
7 57 1994
7 27 3
8 32 148
8 33 13
8 35 5
8 72 89
8 74 9
8 12 77
8 34 65
8 14 84
8 16 20
8 26 12
8 20 1
8 22 16
8 24 88
8 58 3
8 28 16
8 10 18
8 30 7
8 31 10
9 13 1
9 15 49
9 82 17
9 25 11
9 26 5
9 27 8
10 14 2
10 16 52
10 26 2
10 28 17
11 73 10
11 13 8364
11 78 15
11 80 6214
11 17 9388
11 82 2460
11 84 4147
11 23 47
11 57 174
11 29 3832
12 38 1
12 42 1
12 76 1
12 77 2
12 14 157
12 81 2
12 18 134
12 72 10
12 58 1
12 74 22
12 30 222
13 78 241
13 15 3223
13 80 874
13 17 2255
13 82 422
13 84 3226
13 86 18
13 73 79
13 23 150
13 57 194
13 29 2627
13 88 11
13 31 20
14 74 134
14 83 1
14 16 14
14 40 2
14 18 22
14 42 2
14 22 17
14 72 19
14 28 2
14 30 260
15 82 4616
15 84 10025
15 21 4
15 86 3200
15 23 14
15 88 2271
15 25 6
15 27 13
15 29 2774
15 31 25
16 40 1
16 83 20
16 85 3
16 22 19
16 87 28
16 56 3
16 89 1
16 28 15
16 42 3
16 30 57
17 37 63
17 71 1
17 78 6115
17 80 21406
17 82 1749
17 84 8050
17 23 2
17 57 3369
17 29 3683
17 63 1049
18 64 30
18 79 26
18 81 60
18 85 2
18 58 155
18 30 154
19 34 1
20 33 20
20 67 14
20 70 37
20 34 52
20 68 9
21 37 43
21 71 2
21 73 3
21 55 28
21 22 2
21 41 47
21 88 308
21 27 11
21 29 64
21 31 1
22 32 10
22 42 14
22 40 12
22 83 9
22 56 3
22 72 28
22 26 7
22 28 43
22 74 17
22 30 64
22 31 5
23 32 3
23 80 3
23 82 10
23 84 26
23 24 19
23 25 21
23 26 1
23 29 44
23 31 37
24 32 14
24 34 9
24 25 21
24 26 17
24 31 11
25 82 14
25 26 29
25 27 31
25 28 10
25 31 16
26 32 5
26 82 5
26 27 22
26 28 11
26 31 3
27 39 1
27 71 2
27 82 23
27 84 1
27 86 14
27 55 3
27 88 27
27 28 11
27 29 8
27 31 1
28 32 3
28 86 3
28 40 2
28 83 6
28 30 19
28 72 7
28 74 6
28 88 3
28 31 9
29 71 64
29 73 12816
29 41 122
29 78 1582
29 80 24143
29 82 6217
29 84 32328
29 86 69
29 88 6806
29 57 277
29 37 8
29 31 80
30 38 31
30 40 23
30 42 43
30 48 1
30 56 3
30 58 17
30 72 6
30 74 250
30 79 14
30 81 73
30 83 16
30 85 4
30 87 3
30 89 4
31 32 24
31 71 15
31 73 2
31 80 3
31 72 3
31 82 2
31 84 11
32 34 2
32 72 3
32 40 1
33 84 7
33 65 620
33 67 122
33 69 2
33 70 12
33 34 54
33 45 30
33 49 47
33 35 11
33 68 9
33 51 10
33 36 3
34 35 26
34 36 20
34 44 7
34 45 34
34 46 2
34 49 13
34 52 1
34 58 1
34 67 66
34 68 55
34 69 1
34 70 46
34 72 9
34 74 4
34 77 1
34 85 5
35 67 283
35 36 6
35 37 24
35 49 2
35 43 41
35 45 23
35 72 4
35 68 8
35 47 116
36 67 4
36 68 23
36 38 1
36 44 1
36 77 1
36 45 6
36 49 2
37 98 570
37 67 1171
37 39 6197
37 72 2
37 41 8175
37 43 19
37 76 2820
37 77 1
37 78 36
37 47 2619
37 55 15426
37 88 18276
37 90 3107
38 97 6
38 99 3
38 68 11
38 81 99
38 40 102
38 44 2
38 42 32
38 77 7
38 48 10
38 72 1
38 83 52
38 85 17
38 89 44
38 56 52
38 91 7
38 74 18
38 95 3
39 96 712
39 98 4155
39 76 357
39 47 4351
39 82 565
39 53 1023
39 86 133
39 55 38164
39 88 20166
39 90 12878
40 42 63
40 48 24
40 56 120
40 72 2
40 74 9
40 77 1
40 81 47
40 83 55
40 85 24
40 87 5
40 89 26
40 91 14
40 95 4
40 97 20
40 99 14
40 109 2
40 113 2
40 114 2
41 71 2
41 73 16
41 55 3921
41 88 5740
42 74 27
42 72 7
42 83 16
42 87 2
42 56 22
42 89 6
43 96 43
43 51 20004
43 98 201
43 67 2885
43 68 18
43 44 52
43 45 8126
43 110 16
43 77 1
43 48 5
43 49 10045
43 50 5
43 84 15
43 46 32
43 90 108
43 47 18074
43 53 7166
44 45 1
44 46 55
44 47 51
44 48 68
44 49 5
44 50 39
44 51 9
44 52 30
44 53 11
44 54 7
44 55 4
44 56 3
44 58 4
44 64 5
44 66 6
44 68 41
44 81 11
44 85 1
44 109 3
44 110 2
45 70 1
45 65 182
45 46 27
45 49 30788
45 50 5
45 67 10208
45 68 54
45 59 4575
45 61 3703
45 51 9722
46 67 1
46 68 91
46 47 1
46 49 18
46 50 91
46 51 15
46 52 17
46 66 11
46 58 1
46 60 14
46 62 7
47 48 38
47 49 13
47 51 6665
47 53 28815
47 55 42634
47 58 4
47 64 5
47 67 3307
47 68 52
47 76 1137
47 77 6
47 80 182
47 90 7675
47 96 5227
47 98 9419
47 109 7
47 110 369
48 52 3
48 53 17
48 54 30
48 55 12
48 56 69
48 58 3
48 64 1
48 68 25
48 77 4
48 90 1
48 91 2
48 96 5
48 97 12
48 98 7
48 99 48
48 109 21
48 110 3
49 70 2
49 65 2781
49 59 6247
49 50 2
49 51 28090
49 84 198
49 67 14397
49 68 19
49 61 7531
50 66 47
50 68 27
50 51 5
50 52 92
50 85 1
50 60 40
51 67 3577
51 68 2
51 65 10508
51 84 1515
51 53 7466
51 55 345
51 59 886
51 61 4921
52 68 9
52 70 1
52 66 34
52 85 24
52 54 17
52 60 3
53 80 82
53 67 796
53 68 21
53 109 5
53 84 523
53 55 20266
53 88 2491
53 90 37
54 85 3
54 56 14
54 89 18
55 67 759
55 68 24
55 76 469
55 77 1
55 80 38
55 82 1162
55 84 739
55 86 893
55 88 41687
55 90 24261
55 92 1
55 96 6600
55 98 19080
55 109 6
55 110 2
56 77 2
56 81 30
56 83 20
56 85 131
56 87 74
56 89 271
56 91 79
56 97 26
56 99 123
56 102 1
56 112 2
56 113 4
56 114 3
57 69 40
57 70 1
57 63 9523
57 78 666
57 61 17299
57 80 1575
57 67 14
57 84 2
57 59 2668
57 65 470
58 64 170
58 67 95
58 68 184
58 70 76
58 62 39
58 81 49
58 66 1
58 59 36
58 79 19
58 60 147
59 65 294
59 67 9686
59 68 53
59 69 25
59 70 47
59 60 7
59 61 10395
60 66 128
60 67 52
60 68 167
60 70 7
60 62 54
61 67 1696
61 69 3
61 65 10995
61 80 2
61 63 3291
62 64 40
62 66 95
62 68 6
63 65 1
