1 2 3
1 5 2
2 32 120
2 34 456
2 3 10377
2 4 2261
2 5 14
2 6 29
2 33 13197
2 41 3355
2 7 521
2 12 37
2 13 41
2 14 28
2 18 1803
2 24 142
2 25 62
3 33 5280
3 4 18441
3 5 2
3 6 1370
3 8 3
3 41 6867
3 18 241
3 22 4
3 24 871
3 25 25
3 36 1324
4 33 694
4 36 2476
4 5 3
4 6 5912
4 8 18
4 41 6827
4 24 636
4 37 1
5 32 17
5 33 8
5 41 1
5 7 124
5 14 5
5 15 1
5 25 1
5 30 1
6 33 33
6 37 3879
6 39 7
6 8 219
6 9 174
6 17 14
6 41 12258
6 36 642
6 26 15
7 32 8311
7 33 12818
7 12 12
7 13 14940
7 14 21464
7 18 3534
8 36 14
8 37 126
8 38 6
8 39 55
8 41 118
8 9 313
8 26 177
9 38 134
9 39 404
9 41 206
9 10 11
9 26 207
9 37 345
10 38 13
10 39 61
10 40 9
10 11 26
10 26 34
11 40 41
11 41 103
11 15 4
11 19 6
11 20 126
11 23 2
11 26 50
11 27 9
11 31 37
12 32 1964
12 33 3141
12 41 71
12 34 45
12 14 8141
12 13 55250
12 16 96
12 17 719
12 18 8320
12 24 26
12 25 3372
12 30 623
13 32 10049
13 33 3651
13 35 167
13 41 1672
13 34 1552
13 14 66735
13 16 1253
13 17 860
13 18 12673
13 22 689
13 24 332
13 25 4309
13 30 13226
14 32 8466
14 33 5789
14 34 6212
14 41 7072
14 16 6482
14 17 2051
14 18 3815
14 35 1991
14 22 2017
14 24 98
14 25 6133
14 30 44621
15 35 16
15 40 2
15 41 22393
15 16 11981
15 17 3739
15 19 3
15 20 5
15 22 183
15 23 1
15 25 974
15 26 4
15 27 276
15 28 20
15 29 349
15 30 15663
15 31 290
16 32 2161
16 34 5969
16 35 6818
16 41 10108
16 17 7369
16 29 1535
16 30 21785
16 31 1606
17 32 2297
17 33 761
17 34 2026
17 35 3014
17 41 10465
17 30 4047
18 32 1734
18 33 9815
18 21 11
18 24 1
18 25 839
18 30 699
19 40 6
19 41 29
19 20 11
19 26 41
19 31 4
20 40 19
20 41 105
20 26 35
20 27 30
20 29 6
20 31 17
21 24 14
21 25 4
21 22 2
22 41 4152
22 24 180
22 25 2699
22 30 7405
23 41 3
23 27 42
23 28 6
23 29 9
23 31 4
24 25 665
24 30 22
25 33 316
25 41 2261
25 34 45
25 28 15
25 29 1
25 30 17930
26 37 8
26 39 20
26 40 40
26 41 190
26 38 48
26 31 7
27 38 3
27 41 597
27 28 1
27 29 15
27 31 34
28 41 9
28 29 9
28 30 2
29 41 162
29 31 656
30 32 2834
30 34 7131
30 35 4946
30 41 13115
31 40 18
31 41 3859
32 33 8040
32 35 105
32 41 2057
32 34 1592
33 41 4747
33 34 17
33 35 1
34 35 5880
34 41 17247
35 41 4115
36 37 4
36 41 6196
37 38 25
37 39 165
37 41 3589
38 39 212
38 40 31
38 41 339
39 40 7
39 41 177
40 41 86
