1 3 168
1 4 3299
1 5 7567
1 7 7929
1 8 3200
1 9 4
1 10 48
1 11 11631
1 13 18189
1 14 6221
1 15 4
1 16 1837
1 17 51748
1 19 26196
1 20 6181
1 21 9098
1 23 6981
1 24 199
1 25 21605
1 26 6436
1 27 25
1 28 11646
1 29 3
1 30 439
1 31 25679
1 32 1717
1 34 45
1 35 2779
1 36 12
1 40 3
1 46 5
1 49 6
1 57 1
1 61 1
1 62 3
2 32 7552
2 35 1648
2 8 19539
2 9 19573
2 10 16141
2 11 414
2 12 9818
2 14 952
2 16 12353
2 17 62
2 22 111
2 23 468
2 26 441
2 30 5
2 31 18290
3 64 1
3 5 66
3 38 12
3 13 1
3 19 35
3 21 36
3 28 39
3 29 48
4 5 2067
4 11 1154
4 18 3770
4 19 6843
4 23 1470
4 24 5483
4 25 21304
4 28 5888
4 29 204
5 11 3815
5 13 349
5 19 149
5 21 323
5 22 10
5 24 2068
5 25 15
5 26 517
5 27 25
5 28 57
5 29 26
5 30 7
5 36 5
6 32 1574
6 41 109
6 11 11
6 12 826
6 14 2598
6 47 35
6 49 2
6 25 720
6 22 17695
6 9 4340
6 23 2533
6 57 23
6 26 27482
6 30 6736
7 8 322
7 13 513
7 17 728
7 20 1700
7 21 496
7 26 9
7 30 69
7 31 1632
8 32 361
8 35 9329
8 9 6878
8 10 47347
8 11 1687
8 12 11041
8 14 28735
8 16 16741
8 17 25109
8 20 41
8 22 2049
8 23 5806
8 25 1884
8 26 2168
8 30 714
8 31 26597
9 32 31482
9 35 206
9 10 2708
9 11 117
9 12 30205
9 14 6263
9 16 4087
9 17 150
9 18 1
9 22 14187
9 23 8358
9 25 1347
9 26 11727
9 30 44780
9 31 1293
10 32 664
10 35 936
10 12 3224
10 16 27185
10 17 1992
10 23 510
10 25 135
10 31 17446
11 12 2859
11 13 2
11 14 16206
11 17 4201
11 18 3310
11 22 722
11 23 1404
11 24 5272
11 25 12270
11 26 21083
11 30 2712
11 31 763
11 32 312
11 35 2
11 41 1
11 46 2
11 49 18
11 61 2
12 32 2965
12 14 5453
12 47 1
12 16 3866
12 49 2
12 22 9424
12 41 6
12 23 1480
12 26 4020
12 30 11132
12 31 391
13 34 24
13 15 52
13 20 3520
13 21 7480
13 27 75
13 28 1297
13 29 43
13 31 1938
14 32 7404
14 35 1593
14 22 16917
14 17 9673
14 47 20
14 49 128
14 57 14
14 43 1
14 41 2
14 23 7835
14 25 1470
14 26 18791
14 30 2468
14 31 2914
15 64 4
15 36 2
15 33 1
15 50 4
15 68 1
15 27 42
15 28 47
15 29 11
15 62 2
16 32 497
16 35 34
16 19 86
16 23 84
16 25 256
16 31 24587
17 35 6639
17 19 1235
17 23 4819
17 25 9041
17 26 123
17 28 9
17 30 61
17 31 12813
18 23 6468
18 24 9837
18 25 15787
18 26 10592
18 29 90
18 30 852
19 20 332
19 21 6238
19 23 74
19 25 12307
19 26 33
19 28 12633
19 31 5331
20 21 3000
20 28 9
20 31 3716
21 34 3
21 27 5
21 28 9104
21 29 34
21 31 240
22 32 11349
22 47 3
22 49 46
22 57 22
22 41 26
22 23 9643
22 25 1405
22 26 28660
22 61 1
22 30 9945
22 31 1539
23 24 66
23 25 54571
23 26 28598
23 30 31582
23 31 7531
23 32 47099
23 35 13802
24 25 11978
24 26 4581
25 26 20781
25 29 207
25 30 1960
25 31 8642
25 32 11587
25 35 6631
26 30 44184
26 31 681
26 32 7996
26 41 128
26 46 2
26 47 18
26 49 4
26 57 3
26 61 72
26 65 8
27 64 5
27 36 3
27 40 11
27 50 8
27 28 183
27 29 39
27 62 34
28 64 1
28 50 2
28 29 198
28 62 5
29 64 285
29 38 58
29 33 2
29 40 2
29 50 19
29 62 45
30 32 15054
31 32 9616
31 35 9733
32 35 1622
36 37 159
36 38 52
36 39 51
36 40 128
36 42 31
36 43 167
36 44 2
36 45 118
36 46 43
36 47 4
36 48 137
36 49 31
36 50 11
36 51 134
36 52 129
36 53 1
36 54 64
36 55 5
36 56 51
36 57 8
36 58 81
36 60 23
36 61 53
36 62 29
36 63 50
36 64 93
36 66 430
36 67 84
36 69 5
36 70 150
37 64 104
37 66 340
37 67 145
37 70 93
37 39 7
37 40 5
37 43 11
37 44 47
37 45 135
37 46 6
37 47 7
37 49 50
37 51 224
37 52 6
37 54 22
37 58 74
37 60 18
37 63 27
38 64 50
38 66 2
38 39 14
38 40 59
38 58 1
38 62 5
39 64 436
39 66 75
39 67 196
39 40 7
39 60 849
39 44 14
39 45 1
39 51 3
39 54 88
39 56 1
39 58 464
39 70 3
39 63 221
40 43 2
40 45 3
40 46 3
40 48 16
40 52 1
