1 2 3
1 3 26
1 4 1
1 5 33
1 7 4
1 30 32
2 32 20
2 34 633
2 3 15377
2 4 4588
2 5 13185
2 6 66
2 33 12156
2 41 5601
2 7 9758
2 12 220
2 13 45
2 14 17
2 15 1527
2 16 735
2 17 33
2 18 1
2 25 104
2 30 541
2 36 129
3 4 37378
3 5 996
3 6 8744
3 7 223
3 8 3
3 9 2
3 12 611
3 15 823
3 16 230
3 17 33
3 18 4495
3 21 4994
3 24 1001
3 25 4097
3 30 562
3 32 34
3 33 8607
3 34 706
3 35 17
3 36 3201
3 41 5951
4 5 2107
4 6 19747
4 7 20
4 8 40
4 9 15
4 12 351
4 15 2290
4 16 838
4 17 95
4 18 8466
4 21 5896
4 24 1083
4 25 4048
4 30 693
4 32 4
4 33 1108
4 36 4760
4 37 9
4 41 4727
5 32 321
5 7 21967
5 41 282
5 14 64
5 15 2506
5 16 955
5 17 598
5 25 776
5 30 1306
6 33 9
6 37 7362
6 39 39
6 8 186
6 9 267
6 12 152
6 15 334
6 17 3
6 18 7294
6 21 5721
6 41 10734
6 24 1136
6 25 1964
6 26 58
6 27 1
6 36 3801
7 32 4722
7 33 5732
7 13 19324
7 14 13223
7 18 10
8 37 73
8 39 29
8 41 29
8 15 4
8 9 406
8 36 35
8 26 35
8 31 2
9 36 31
9 38 214
9 39 512
9 41 228
9 10 63
9 19 23
9 26 365
9 37 233
10 38 38
10 39 106
10 40 55
10 11 148
10 26 63
11 38 7
11 40 125
11 41 122
11 15 4
11 20 81
11 23 187
11 26 9
11 27 160
11 31 376
12 32 3674
12 17 247
12 41 2211
12 13 96347
12 14 27610
12 16 1662
12 34 7113
12 18 10690
12 35 248
12 21 491
12 22 53
12 25 11190
12 24 2414
12 36 286
12 30 5035
13 32 3948
13 33 2237
13 35 840
13 41 762
13 34 4302
13 14 97323
13 16 7917
13 17 3476
13 18 12854
13 22 2606
13 24 1742
13 25 8243
13 30 21353
14 32 9610
14 33 1110
14 34 5002
14 41 305
14 15 876
14 16 14726
14 17 5935
14 18 1180
14 35 676
14 22 4862
14 24 74
14 25 9799
14 30 65661
15 16 35162
15 17 16985
15 20 19
15 22 180
15 23 33
15 25 22512
15 27 341
15 28 1713
15 29 8228
15 30 23074
15 31 7592
15 37 2
15 40 2
15 41 26821
16 17 25549
16 23 11
16 25 1204
16 26 5
16 28 209
16 29 7166
16 30 25700
16 31 4993
16 32 7162
16 33 1643
16 34 5072
16 35 5553
16 40 5
16 41 13116
17 32 4522
17 33 2133
17 41 17776
17 34 2066
17 35 6650
17 25 8002
17 26 22
17 30 13512
17 31 13
18 32 94
18 33 237
18 34 77
18 21 5450
18 24 587
18 25 3829
19 26 42
20 39 34
20 40 10
20 41 607
20 23 1
20 26 4
20 27 55
20 29 4
20 31 1
21 24 1781
21 25 5885
22 41 7030
22 24 1004
22 25 22982
22 30 10278
23 38 135
23 41 4053
23 27 14292
23 28 1801
23 29 4493
23 31 8951
24 41 2182
24 25 6683
24 30 49
25 27 4
25 28 1598
25 29 244
25 30 21945
25 31 1203
25 34 67
25 36 233
25 41 13933
26 37 21
26 39 16
26 41 306
26 40 21
26 38 33
26 31 21
27 38 335
27 41 16648
27 28 913
27 29 820
27 31 7218
28 41 1346
28 29 3275
28 30 1
28 31 210
29 41 5292
29 31 4706
30 32 5794
30 41 4631
30 35 3960
30 34 974
31 40 39
31 38 6
31 41 12480
32 33 13400
32 41 3557
32 35 2541
32 34 688
33 41 7894
33 35 507
33 34 501
34 36 1839
34 41 10076
34 35 1903
35 36 91
35 41 6902
36 37 612
36 41 9217
37 38 614
37 39 118
37 41 13586
38 39 460
38 40 2010
38 41 16413
39 40 29
39 41 230
40 41 3172
