1 4 7
1 2 4
1 28 9
1 29 82
1 31 13
2 7 7
2 4 3
2 29 3
2 31 18
4 32 1
4 28 38
4 29 17
4 30 7
4 31 43
5 9 3
6 48 1
7 47 52
8 39 1
10 16 106
10 12 8
10 13 3
11 17 1
11 14 71
12 13 2
14 16 1107
14 17 848
14 15 183
15 17 4
18 41 4323
18 22 6905
22 41 435
22 23 184
26 32 6
26 34 2
26 36 3
26 27 37
26 28 10
26 29 44
27 29 5
28 32 21
28 34 9
28 29 76
28 30 19
28 31 51
29 32 5
29 34 4
29 31 28
30 32 2
30 31 12
31 32 2
32 34 56
32 35 1
32 36 6
34 36 3
35 36 17
37 43 4864
38 39 5
39 49 2
39 46 2
39 40 2
43 47 6324
