1 2 3
1 3 1
1 5 4
2 32 9
2 34 95
2 3 52
2 4 4
2 5 12
2 33 929
2 41 1892
2 7 24
2 14 4
2 16 10
2 35 10
2 22 2
2 25 1
2 30 20
3 36 14
3 5 1
3 6 13
3 33 25
3 41 72
3 7 1
3 34 5
3 15 9
3 16 3
3 30 4
3 25 5
3 4 153
4 33 2
4 36 56
4 5 1
4 6 112
4 41 143
4 15 19
4 25 11
5 7 45
5 14 3
6 37 169
6 39 1
6 8 34
6 41 1616
6 15 6
6 16 16
6 9 42
6 36 12
6 31 5
7 32 1717
7 33 420
7 12 21
7 13 67
7 14 582
7 16 88
7 18 2
7 30 59
8 37 54
8 38 31
8 39 45
8 41 104
8 19 1
8 9 159
8 26 30
9 37 198
9 38 101
9 39 447
9 41 301
9 10 58
9 11 31
9 40 3
9 19 4
9 26 249
9 31 1
10 38 6
10 39 148
10 40 7
10 11 30
10 26 47
11 38 1
11 39 6
11 40 45
11 15 1
11 19 2
11 20 29
11 41 39
11 26 48
11 29 2
11 31 16
12 32 8
12 41 1
12 13 50418
12 14 21277
12 18 776
12 22 168
12 24 140
12 25 2586
12 30 9631
13 32 154
13 41 2
13 14 59036
13 16 27
13 18 164
13 22 1471
13 24 291
13 25 4673
13 30 19090
14 32 6292
14 33 8
14 34 6
14 41 1
14 16 2601
14 17 668
14 18 635
14 22 943
14 24 391
14 25 5297
14 30 42442
15 34 3224
15 37 1
15 40 3
15 41 17523
15 16 24752
15 17 4539
15 22 172
15 23 24
15 25 3553
15 27 2291
15 28 755
15 29 5275
15 30 15933
15 31 5787
16 32 7173
16 33 105
16 37 3
16 41 15284
16 34 9127
16 17 13070
16 35 3900
16 29 1232
16 30 15892
16 31 1053
17 32 808
17 33 54
17 34 2518
17 35 4357
17 41 11341
17 30 3587
18 25 32
19 26 7
19 20 2
20 40 3
20 41 5
20 26 1
20 29 2
20 31 1
22 33 1
22 41 2391
22 24 202
22 25 14795
22 30 12721
23 41 3
23 27 373
23 28 349
23 29 2200
23 31 2760
24 41 7
24 25 381
24 30 7
25 33 1
25 41 32
25 28 510
25 29 480
25 30 14372
26 39 18
26 40 16
26 41 1
27 31 1199
27 41 3073
27 29 2519
28 29 1844
29 41 295
29 31 2631
30 32 11362
30 33 34
30 41 2970
30 35 1645
30 34 1412
31 37 37
31 40 31
31 41 5462
32 33 4458
32 35 712
32 41 2073
32 34 1901
33 41 2916
33 34 68
33 35 147
34 41 12472
34 35 5145
35 41 7459
36 41 3442
37 38 24
37 39 100
37 41 478
38 39 233
38 40 117
38 41 329
39 40 39
39 41 278
40 41 127
