1 3 5
1 2 2
1 91 14
1 4 7
1 54 7
2 91 1
2 4 1
3 4 21
3 5 31
3 6 9
3 17 40
3 8 2
3 16 8
3 145 26
3 147 16
3 21 28
3 54 10
3 55 16
4 5 9
4 145 3
4 9 2
4 17 3
4 54 6
4 25 2
5 6 17
5 145 13
5 9 2
5 10 2
5 14 3
5 79 1
5 16 20
5 17 20
5 21 11
5 25 1
5 29 1
6 8 3
6 10 3
6 11 14
6 14 7
6 16 49
6 17 14
6 20 8
6 21 9
8 11 10
8 108 11
8 13 31
8 15 16
8 18 30
8 147 3
8 20 1
8 21 7
8 22 17
8 55 28
8 24 9
8 23 33
8 63 5
9 34 5
9 10 2
9 25 6
9 28 1
9 29 6
10 14 7
10 157 1
10 16 9
10 25 2
10 28 1
10 29 1
11 160 1
11 164 1
11 14 28
11 15 25
11 19 9
11 20 12
11 23 11
12 25 1
13 23 7
13 108 7
13 15 1
13 56 44
13 18 18
13 121 10
13 22 3
13 55 51
13 24 4
13 57 30
13 122 1
13 123 5
13 120 2
13 63 2
14 160 4
14 164 2
14 15 4
14 19 6
14 20 2
14 157 1
15 108 5
15 18 7
15 19 5
15 20 6
15 22 1
15 23 22
16 160 4
16 162 1
16 166 1
16 17 7
16 20 1
16 21 4
16 158 1
17 145 25
17 147 15
17 21 28
17 55 5
17 28 3
18 96 2
18 97 1
18 70 1
18 23 27
18 108 11
18 72 1
18 121 25
18 22 33
18 55 4
18 24 12
18 57 32
18 58 5
18 123 14
18 124 13
18 122 24
18 63 9
19 164 1
19 20 7
19 23 5
19 158 1
20 160 4
20 147 1
20 166 9
20 21 8
20 23 15
20 164 11
20 58 2
20 158 3
21 145 17
21 55 9
21 147 27
21 23 2
22 97 1
22 55 7
22 108 10
22 23 17
22 24 11
22 122 9
22 58 3
22 63 11
23 61 1
23 108 18
23 55 3
23 24 3
23 58 2
23 60 1
23 122 2
23 63 9
24 108 1
24 55 1
24 122 7
24 58 7
24 63 6
25 32 12
25 34 7
25 74 21
25 79 36
25 113 14
25 114 3
25 116 29
25 117 12
25 26 11
25 28 4
25 29 25
25 95 1
26 32 3
26 33 17
26 34 2
26 100 1
26 118 35
26 71 12
26 73 9
26 113 18
26 114 18
26 116 14
26 117 4
26 54 1
26 119 27
26 120 22
26 90 3
26 28 4
26 29 19
26 30 15
26 31 17
27 34 1
27 28 4
27 29 1
27 31 2
28 34 16
28 118 4
28 114 5
28 54 2
28 29 10
28 31 21
29 32 7
29 33 2
29 34 18
29 79 6
29 113 10
29 116 11
29 117 2
29 119 1
29 31 8
30 33 6
30 70 20
30 71 37
30 72 4
30 73 38
30 120 50
30 123 5
30 61 4
30 62 6
30 31 9
31 33 7
31 34 23
31 100 3
31 54 2
31 71 6
31 61 1
31 114 5
31 62 2
31 118 7
31 120 6
32 34 41
32 36 3
32 69 7
32 139 24
32 79 9
32 80 21
32 113 3
32 116 1
33 34 2
33 35 4
33 71 11
33 73 4
33 61 6
33 113 2
33 118 4
33 119 5
33 120 3
33 59 1
34 35 11
34 36 15
34 69 5
34 39 1
34 139 18
34 80 5
34 67 1
35 36 1
35 71 27
35 72 2
35 41 3
35 40 4
35 59 6
35 61 7
36 67 1
36 69 6
36 39 3
36 40 1
36 41 1
37 40 2
37 41 1
37 99 1
37 61 4
37 39 1
39 67 1
40 64 1
40 97 1
40 71 2
40 72 1
40 41 10
40 108 3
40 99 18
40 58 5
40 59 14
40 60 8
40 61 34
40 62 3
40 63 3
41 99 1
41 108 3
41 58 4
41 60 5
41 61 5
41 63 1
45 64 6
45 96 1
45 98 1
45 99 5
45 61 1
45 62 6
54 73 3
54 114 19
54 118 7
54 55 23
54 120 4
54 100 8
54 91 6
54 90 15
55 145 4
55 73 3
55 57 6
55 119 1
55 108 5
55 147 8
55 56 29
55 120 3
55 118 3
55 63 2
56 97 1
56 73 23
56 119 1
56 124 1
56 121 7
56 118 6
56 120 9
56 57 33
56 123 2
56 60 1
57 96 2
57 70 1
57 72 1
57 73 4
57 121 50
57 58 1
57 123 23
57 124 18
57 122 3
58 97 13
58 99 2
58 121 7
58 108 11
58 60 19
58 147 1
58 122 9
58 124 1
58 61 11
58 63 20
59 71 12
59 72 8
59 99 12
59 124 1
59 61 12
60 64 14
60 97 32
60 99 8
60 108 10
60 73 10
60 121 13
60 123 7
60 124 4
60 61 30
60 62 19
60 63 14
61 64 9
61 97 1
61 71 11
61 108 9
61 63 8
61 72 1
61 99 30
61 62 18
62 64 11
62 96 1
62 98 4
62 99 16
62 97 5
62 73 2
62 121 5
62 63 6
63 64 21
63 97 6
63 99 1
63 108 8
63 124 1
63 122 6
63 121 2
64 97 14
64 99 2
64 65 2
64 124 3
64 121 2
64 123 2
65 97 1
66 138 1
67 139 5
67 138 1
69 80 2
69 139 7
70 96 9
70 71 4
70 72 10
70 73 1
70 121 3
70 120 13
70 123 19
70 124 8
71 73 16
71 72 6
71 120 20
72 96 37
72 99 10
72 123 8
72 121 1
72 124 15
73 97 9
73 118 7
73 124 1
73 119 1
73 120 65
73 121 19
73 123 20
74 75 1
74 77 2
74 78 2
74 79 19
74 115 3
74 116 1
74 125 1
74 95 12
75 130 2
75 101 4
75 76 9
75 78 1
75 93 5
75 125 13
75 127 10
76 130 15
76 132 2
76 78 5
76 93 4
76 115 1
76 95 5
76 125 6
76 127 14
77 78 2
77 79 2
78 130 2
78 132 6
78 104 1
78 105 1
78 79 4
78 113 1
78 115 1
78 95 1
79 139 1
79 80 1
79 113 5
79 115 2
79 116 8
80 105 1
80 138 9
80 139 15
81 128 3
81 130 19
81 133 13
81 102 39
81 103 22
81 104 55
