1 3 5
1 69 106
1 7 45
1 9 168
1 11 13
1 15 672
1 53 340
1 25 770
2 8 43
2 16 15
2 10 67
2 60 5
2 54 57
3 11 1
3 9 3
3 21 10
3 7 23
4 8 68
4 12 4
4 22 8
4 26 2
4 28 1
4 30 3
6 24 4
6 20 3
6 14 4
7 11 53
7 25 4
7 9 23
8 12 101
8 26 6
8 10 61
9 11 39
9 15 1
9 25 38
10 70 4
10 12 51
10 16 24
10 26 14
11 25 45
12 26 22
14 24 5
14 26 3
14 20 2
14 70 2
15 69 1761
15 33 1913
15 75 5884
15 77 5573
15 53 6583
15 57 232
15 25 9418
15 59 2953
16 70 2
16 76 29
16 78 65
16 82 7
16 54 40
16 26 45
16 60 40
16 58 1
20 36 9
20 38 5
20 80 7
20 24 7
20 68 3
20 26 7
20 70 5
22 28 1
22 30 8
25 75 4483
25 69 2472
25 33 572
25 77 1412
25 81 13
25 53 4185
25 57 214
25 59 10
26 68 1
26 80 17
26 34 5
26 70 73
26 38 10
26 76 20
26 82 2
26 78 19
26 54 2
26 36 5
28 30 18
32 64 16
32 34 3
32 36 9
32 40 3
32 74 1
32 44 14
32 52 1
33 83 1123
33 35 10351
33 69 203
33 75 1695
33 77 4891
33 81 556
33 51 2524
33 53 46
33 43 710
33 57 1362
33 59 2573
33 63 7
34 84 2
34 36 109
34 38 38
34 70 31
34 74 26
34 44 1
34 78 26
34 82 2
34 52 54
34 68 1
34 92 42
34 94 7
35 83 525
35 59 1047
35 43 1681
35 77 1202
35 51 2464
35 57 613
35 91 66
35 93 1
36 64 18
36 38 5
36 40 5
36 74 8
36 44 17
36 78 24
36 80 7
36 82 9
36 52 100
36 92 72
36 94 10
36 84 1
38 80 10
39 103 6
39 40 2
39 41 4213
39 43 22634
39 45 3721
39 93 751
39 81 160
39 85 336
39 55 22
39 57 328
39 47 3886
39 61 441
39 63 2102
40 64 70
40 76 1
40 42 79
40 43 2
40 44 122
40 46 18
40 48 9
40 50 19
40 52 55
40 62 1
40 86 19
40 78 4
40 94 35
41 45 4454
41 47 2072
41 55 716
41 57 2013
41 63 12
42 64 36
42 44 2
42 46 77
42 48 4
42 50 18
42 52 3
42 54 2
42 58 5
42 60 1
42 62 2
43 97 815
43 81 7038
43 47 3272
43 95 574
43 103 145
43 44 7
43 77 13
43 61 943
43 49 8632
43 51 31366
43 85 23437
43 59 258
43 87 1634
43 57 418
43 91 8661
43 93 20233
43 63 7193
44 64 43
44 102 30
44 103 10
44 76 2
44 82 1
44 78 7
44 50 2
44 52 160
44 86 36
44 92 55
44 74 2
44 94 141
45 47 3835
45 55 1744
45 57 2527
45 61 5
45 63 11
46 64 5
46 50 9
46 48 71
46 82 6
46 56 19
46 58 3
46 62 10
47 49 1919
47 57 2352
47 93 5172
47 81 1745
47 51 8412
47 85 6379
47 87 3998
47 55 224
47 61 783
47 95 3177
48 64 3
48 78 14
48 82 63
48 56 7
48 58 3
48 62 37
49 51 15210
49 85 14090
49 87 2637
49 93 4287
49 95 1452
50 52 20
50 94 1
51 81 10080
51 97 1244
51 77 223
51 83 4412
51 85 32286
51 87 5798
51 91 3665
51 93 28816
51 95 6400
52 64 11
52 82 54
52 78 50
52 84 22
52 86 10
52 92 75
52 94 165
53 69 1236
53 75 994
53 77 3
53 57 6560
53 55 3
53 59 765
54 64 4
54 78 56
54 82 7
54 56 3
54 60 118
54 58 38
55 57 2648
55 63 10
56 64 6
56 82 5
56 78 25
56 58 71
56 60 48
56 62 33
57 81 1
57 59 3816
57 61 5179
57 63 46
58 64 6
58 82 4
58 78 82
58 60 215
58 62 114
59 77 5276
59 81 56
59 75 159
59 61 1103
59 63 6
60 64 2
60 78 141
60 82 8
60 62 15
61 91 219
61 77 1
61 81 1132
61 93 18
61 63 179
62 82 36
62 78 37
63 91 60
63 93 135
63 81 27
64 102 6
64 92 4
64 82 3
64 78 2
68 74 1
68 70 33
69 75 858
69 77 3
69 81 3
74 92 2
75 77 6772
75 81 523
76 78 54
77 83 73
77 91 10
77 81 13489
78 92 13
78 82 196
78 94 33
81 83 4325
81 93 9558
81 91 80
81 85 320
82 92 1
82 94 24
82 84 19
83 91 5
83 93 12
84 94 1
85 97 2840
85 103 234
85 87 6956
85 91 108
85 93 22386
85 95 7657
86 96 2
86 98 12
86 103 15
86 104 12
86 88 8
86 94 164
87 97 90
87 93 4683
87 95 2620
88 96 2
88 98 6
88 103 3
88 104 10
88 94 2
90 92 23
90 101 6
90 102 8
91 93 4111
92 101 6
92 102 45
92 103 3
92 94 25
93 97 1042
93 103 526
93 95 5486
94 98 19
94 102 25
94 103 25
94 105 2
94 104 7
95 97 3004
96 104 2
97 99 13
97 105 1
98 103 17
98 104 11
98 105 10
101 102 5
102 103 3
103 104 15
104 105 5
