1 2 2191
1 3 43342
1 4 27935
1 5 17730
1 6 9366
1 135 93
1 139 120
1 12 1791
1 13 74
1 14 861
1 15 6
1 17 584
1 146 4
1 148 2
1 21 699
1 150 665
1 151 2724
1 28 18
1 157 5
1 30 1250
1 160 804
1 34 1
1 44 3
1 45 2
1 29 35
1 48 15
1 140 5
1 141 1
1 142 1
1 143 4
1 118 1123
2 149 873
2 3 1515
2 4 3947
2 5 1284
2 6 186
2 41 12
2 139 2218
2 44 28
2 45 1984
2 12 1260
2 15 8
2 48 20
2 17 59
2 14 4450
2 28 912
2 29 3
2 21 280
3 4 28422
3 5 11807
3 6 4549
3 139 898
3 12 1378
3 13 2
3 14 900
3 143 4
3 17 342
3 146 4
3 19 24
3 21 722
3 150 2328
3 151 1228
3 28 8
3 29 20
3 30 755
3 32 3
3 34 1
3 44 1
3 45 3
3 48 8
3 158 40
3 160 817
3 18 116
3 118 959
4 5 9027
4 6 3178
4 139 667
4 12 4043
4 14 443
4 15 668
4 16 206
4 18 22
4 19 27
4 20 58
4 21 311
4 150 1533
4 151 1624
4 155 1
4 28 18
4 157 80
4 160 1705
4 44 4
4 45 2
4 48 13
4 140 3
4 143 512
4 146 4
4 118 72
5 6 10447
5 135 81
5 139 175
5 140 8
5 14 387
5 143 1
5 17 209
5 146 4
5 19 1
5 20 532
5 21 1281
5 150 1354
5 151 6202
5 155 425
5 157 38
5 30 1132
5 160 5435
5 118 89
6 160 1008
6 135 2
6 139 39
6 14 157
6 17 945
6 146 1
6 21 716
6 118 3
6 151 2496
6 154 3
6 30 205
7 131 1
7 132 1
7 8 5745
7 9 2570
7 10 2620
7 11 3606
7 144 14
7 145 404
7 146 12
7 147 13
7 24 229
7 26 19
7 27 450
7 158 4
7 159 19
7 33 2
7 34 18
7 35 9
7 164 1
7 37 15
7 39 13
7 50 2017
7 51 11
7 52 853
7 53 3212
7 54 2
7 55 2500
7 31 8
7 93 156
7 94 220
7 96 511
7 97 12
7 99 6
7 112 1
7 113 3
7 114 4
7 119 2
7 125 6
8 9 2148
8 10 959
8 11 3186
8 141 169
8 144 6
8 145 416
8 146 192
8 147 55
8 24 821
8 26 6
8 27 610
8 158 4
8 159 3
8 33 1
8 34 3
8 35 12
8 36 12
8 37 1
8 38 1
8 44 2
8 46 191
8 50 2201
8 51 44
8 52 73
8 53 4523
8 55 786
8 93 30
8 97 9
8 113 5
8 114 12
9 11 1678
9 51 30
9 53 2433
9 55 121
9 93 44
9 94 170
10 169 1
10 11 2946
10 50 2723
10 55 735
11 97 3
11 66 53
11 99 1
11 77 310
11 144 613
11 50 5314
11 51 108
11 53 765
11 55 2765
11 94 176
12 140 1
12 45 2
12 14 86
12 15 1480
12 16 331
12 18 172
12 149 647
12 143 961
12 28 2
13 160 95
13 34 7
13 36 11
13 37 18
13 39 65
13 40 5
13 54 13
13 42 8
13 43 8
13 35 3
13 116 5
13 150 97
13 56 21
13 52 1
13 33 20
13 31 30
13 30 79
13 159 7
14 135 2
14 139 4265
14 15 864
14 17 122
14 21 312
14 26 155
14 155 1
14 28 4697
14 29 404
14 158 1387
14 34 32
14 38 20
14 41 13
14 44 52
14 45 5991
14 48 23
14 30 666
14 118 2
14 149 1419
15 139 2023
15 140 5
15 143 1715
15 16 602
15 18 10
15 19 895
15 20 207
15 149 943
15 153 329
15 26 2
15 155 313
15 156 47
15 28 434
15 44 81
15 45 2042
15 142 54
15 21 7
16 139 358
16 140 2079
16 142 2059
16 19 478
