1 33 65
1 4 2
1 5 5
1 25 1
1 28 10
1 29 18
2 33 66
2 34 5
2 4 23
2 6 25
2 7 108
2 8 5
2 41 42
2 42 258
2 43 1549
2 44 2
2 45 473
2 17 134
3 28 16
3 4 1
4 5 10
4 6 15
4 7 69
4 41 4
4 42 1
5 33 12
5 6 7
5 41 13
6 7 25
6 41 22
6 42 25
7 41 2
7 42 1396
7 45 1
7 46 3
7 17 13163
7 18 386
7 19 1587
7 20 996
7 21 330
8 33 10
8 37 4
8 41 3
8 34 4
8 14 1
9 11 6
9 44 17
9 38 11
10 44 3
10 42 1
10 43 1
10 12 16
10 45 11
10 46 16
12 38 1
12 44 5
12 45 23
12 46 2
12 15 1
12 42 1
13 39 1444
13 43 863
13 46 2497
13 16 3441
13 17 64
13 20 5920
13 21 8463
13 22 17
13 23 5346
14 34 3
14 37 5
14 38 3
14 15 1
15 38 4
16 23 872
16 21 1053
16 39 1048
17 42 11584
17 43 4546
17 46 4871
17 45 5308
17 18 6908
17 19 7489
17 20 2724
17 21 691
17 22 106
17 31 1
18 19 2
18 20 321
18 21 2663
18 22 5875
18 31 2184
19 43 1091
19 46 871
19 20 2822
19 21 29
19 22 8
20 43 2677
20 46 3681
20 21 14664
20 22 11
20 23 622
21 43 68
21 39 783
21 46 703
21 22 5838
21 23 2876
22 32 2081
22 46 1
22 48 223
22 23 2882
22 24 544
22 31 4518
23 48 75
23 36 117
23 39 76
23 40 141
23 24 9
23 31 2
24 36 28
24 40 2
24 47 1
24 48 631
24 31 158
25 27 1
25 28 9
28 33 5
28 29 14
31 32 1050
31 47 1
31 48 3
32 48 6
32 47 1
33 41 8
33 42 7
33 34 1
34 37 9
34 38 3
34 41 1
36 48 181
36 39 3
36 40 179
37 38 3
38 42 1
38 44 18
39 40 132
41 42 30
42 43 1092
42 45 5306
42 46 2564
42 44 17
43 46 8629
43 45 3259
44 45 18
45 46 1746
