1 2 3
1 3 1
1 5 2
1 7 2
2 32 6
2 3 337
2 4 333
2 5 606
2 6 9
2 33 2074
2 41 3279
2 7 32
2 13 22
2 14 297
2 15 9
2 16 421
2 17 197
2 35 8
2 22 2389
2 25 2397
2 30 1073
2 36 2
3 32 1
3 35 64
3 4 838
3 5 624
3 6 140
3 33 101
3 41 193
3 7 22
3 34 8
3 16 194
3 17 153
3 36 56
3 30 611
4 32 2
4 33 34
4 36 86
4 5 1213
4 6 1260
4 7 5
4 8 4
4 41 113
4 34 292
4 15 4076
4 16 1602
4 17 687
4 35 755
4 25 307
4 30 5783
4 37 19
5 32 6
5 6 3
5 33 3
5 7 377
5 34 4
5 14 296
5 13 1
5 16 4580
5 17 311
5 35 158
5 15 2047
5 30 9783
6 33 4
6 38 1
6 8 115
6 9 42
6 15 1763
6 16 264
6 17 332
6 35 5
6 41 266
6 36 50
6 26 2
6 27 3
6 29 9
6 30 113
6 37 159
7 32 3520
7 33 9485
7 12 29642
7 13 37770
7 14 26972
7 15 80
7 16 28
7 18 15708
7 30 312
8 37 52
8 38 2
8 39 19
8 41 20
8 15 97
8 16 55
8 9 139
8 26 49
8 31 22
9 38 78
9 39 258
9 41 50
9 10 71
9 11 5
9 40 106
9 26 201
9 37 61
10 38 29
10 39 243
10 40 189
10 11 688
10 41 10
10 26 155
11 37 2
11 38 89
11 39 55
11 40 454
11 23 1
11 15 36
11 19 53
11 20 127
11 41 160
11 26 235
11 27 5
11 29 9
11 31 144
12 32 806
12 33 24762
12 41 5
12 13 117191
12 14 40773
12 18 20693
12 22 1
12 24 7
12 25 3170
12 30 52
13 32 1760
13 33 24384
13 41 505
13 14 101601
13 18 23521
13 22 20
13 24 12
13 25 6560
13 30 1682
14 32 8084
14 33 10435
14 34 1148
14 41 3169
14 15 13
14 16 40
14 18 13198
14 22 852
14 24 1
14 25 6942
14 30 23801
15 16 41483
15 17 8539
15 20 6
15 22 20
15 23 4
15 25 20064
15 27 30
15 28 164
15 29 7407
15 30 17337
15 31 317
15 34 4
15 35 6940
15 40 11
15 41 34380
16 32 1359
16 33 434
16 41 7983
16 34 3972
16 40 32
16 35 6459
16 17 13915
16 25 869
16 29 1983
16 30 20096
16 31 1006
17 32 15
17 33 71
17 31 20
17 41 12455
17 34 748
17 35 6568
17 25 621
17 38 5
17 29 866
17 30 845
17 36 3
18 32 4
18 33 9981
18 21 7
18 25 899
18 30 1
19 40 73
19 41 9
19 20 7
19 26 26
19 31 53
20 40 10
20 41 23
20 23 4
20 26 9
20 27 1
20 29 4
20 31 13
21 25 2
22 33 1179
22 41 3260
22 24 10
22 25 16823
22 30 12206
23 41 16
23 27 14
23 28 12
23 29 40
23 31 24
24 25 23
24 30 3
25 33 1379
25 35 4122
25 29 242
25 41 15547
25 27 1
25 28 6
25 34 4507
25 30 31803
25 31 2
26 39 74
26 40 249
26 41 30
26 31 30
27 37 2
27 40 2
27 41 104
27 28 4
27 29 27
27 31 30
28 41 145
28 29 22
28 31 7
29 41 5511
29 31 230
30 32 3571
30 33 2754
30 41 6853
30 35 6027
30 34 9337
31 40 361
31 38 4
31 41 1809
32 33 4685
32 41 1969
32 34 1110
33 41 9626
33 34 6112
33 35 797
34 41 14409
34 35 9290
35 41 15419
35 36 5
36 37 5
36 41 188
37 38 49
37 39 49
37 40 4
37 41 261
38 39 397
38 41 764
38 40 443
39 40 272
39 41 105
40 41 388
