1 2 3
2 3 35
2 6 24
2 11 26
2 12 2
2 24 2
2 25 2
2 27 45
2 30 13
3 4 14
3 5 25
3 6 4
3 11 12
3 27 16
3 29 5
4 5 22
4 6 71
4 8 41
4 9 3
4 13 3
4 18 6
4 29 4
5 6 124
5 11 12
5 12 212
5 26 1
5 27 9
6 33 76
6 11 2954
6 12 1220
6 14 35
6 18 65
6 20 2
6 22 8
6 24 91
6 25 970
6 26 10
6 27 225
6 30 11
6 31 2
8 9 1
8 29 1
10 33 17835
10 13 287
10 15 6423
10 16 575
10 17 355
10 18 144
10 19 21783
10 21 858
10 28 13669
11 33 5090
11 12 16354
11 13 781
11 14 3267
11 19 2770
11 20 4035
11 21 274
11 22 1309
11 23 972
11 24 1506
11 25 9103
11 26 4512
11 27 14978
11 30 7
12 33 2053
12 13 3750
12 14 26501
12 18 2231
12 19 4143
12 20 1817
12 21 6
12 22 4803
12 23 12000
12 24 11178
12 25 24297
12 26 7979
12 27 5539
13 14 12087
13 15 4479
13 16 1300
13 18 781
13 19 33
13 52 12
13 24 35
14 18 10269
14 22 1214
14 23 2575
14 24 5033
14 25 2207
15 51 137
15 16 9278
15 17 10217
15 18 578
15 19 9505
15 52 36
15 54 84
16 51 4429
16 39 7
16 48 2841
16 17 8499
16 18 29
16 19 1888
16 52 804
17 48 1193
17 51 1751
17 19 10249
17 52 142
17 54 388
18 33 475
18 19 3697
18 23 55
18 24 795
18 25 132
18 28 12
19 33 31510
19 52 699
19 48 674
19 51 1204
19 20 8532
19 21 992
19 54 1133
19 25 30
19 26 4227
19 27 2910
19 28 11567
19 31 631
20 33 15312
20 21 6837
20 22 156
20 24 8
20 25 938
20 26 2883
20 27 3278
20 30 374
20 31 438
21 33 8839
21 27 101
21 28 542
21 30 335
22 23 4289
22 24 4134
22 25 9149
22 26 135
23 24 3478
23 25 15690
23 26 3015
23 27 5
24 25 20804
24 27 20
25 33 717
25 26 6197
25 27 1015
26 33 608
26 27 2999
27 33 3850
27 30 13
28 33 18501
30 33 1317
30 31 380
31 33 1161
35 63 2
36 63 2
37 40 8
37 41 18
37 46 7
37 61 8
37 62 10
37 63 5
38 40 14
38 63 3
38 39 11
39 40 12
40 41 12
41 46 28
41 59 1
41 61 23
41 62 28
45 56 7
45 69 8
45 55 6
46 47 9
46 58 4
46 59 23
46 60 24
46 61 36
46 62 34
46 63 1
47 49 4
47 53 5
47 58 13
47 59 2
47 60 26
47 61 33
48 51 3051
49 60 4
49 53 14
51 52 2439
51 54 648
52 54 3387
53 58 56
53 54 1
54 55 34
54 56 1
55 69 46
55 56 22
55 58 3
55 63 13
56 69 13
58 59 11
58 60 10
58 61 15
58 62 15
58 63 15
59 60 28
59 61 34
59 62 30
60 61 63
60 62 20
61 62 59
61 63 14
62 66 1
62 63 7
63 66 6
63 69 10
