1 32 77
1 3 14
1 4 69
1 5 29
1 6 1
1 24 14
1 26 1
1 27 61
1 28 15
2 32 32
2 3 1
2 4 378
2 37 3
2 6 8
2 7 10307
2 40 71
2 41 22589
2 42 4564
2 43 21
2 44 299
2 16 4545
3 32 10
3 4 44
3 7 1092
3 40 4
3 27 40
4 32 31
4 5 178
4 6 382
4 7 5054
4 8 6
4 41 93
4 11 3
4 40 82
4 43 17
4 9 17
5 32 138
5 6 3004
5 7 4
5 8 3
5 41 7
5 40 1529
6 7 3227
6 8 211
6 41 1702
6 43 247
6 40 4141
7 17 2152
7 8 345
7 41 12482
7 42 688
7 43 490
7 12 4
7 44 6
7 16 26823
7 40 1039
7 19 1460
7 20 744
7 21 37
7 9 14
7 25 218
7 29 1242
7 30 97
8 32 9
8 33 3
8 43 400
8 40 8
8 41 498
8 11 2
8 9 11
9 43 842
9 44 8
9 10 106
9 11 13
9 12 506
9 16 1
9 41 899
10 37 23
10 42 4104
10 43 93
10 44 8068
10 13 114
10 12 14669
10 45 8844
10 16 7964
10 18 5830
10 14 2162
10 22 79
10 41 8461
11 43 24
11 12 1
11 41 13
12 43 30
12 37 262
12 44 4969
12 13 472
12 14 1607
12 45 3558
12 16 5288
12 18 1443
12 19 758
12 22 149
12 41 5403
12 15 97
12 42 1346
13 38 236
13 39 12
13 14 2
13 15 1240
13 16 167
13 17 44
13 19 2205
13 20 2576
13 21 122
13 22 6222
13 42 2
14 37 29
14 38 14
14 44 1249
14 43 10
14 45 795
14 16 1155
14 18 724
14 19 19
14 41 466
14 15 78
14 42 705
15 37 1
15 38 1424
15 16 947
15 17 289
15 19 691
15 20 7
15 22 381
16 17 13668
16 18 8681
16 19 3588
16 20 1146
16 21 3235
16 29 2486
16 30 10012
16 37 485
16 38 298
16 41 19985
16 42 13136
16 43 1167
16 44 10269
16 45 1597
17 35 1649
17 38 399
17 46 891
17 19 534
17 20 1737
17 21 13590
17 23 4650
17 29 2076
17 30 15094
17 31 42
18 37 361
18 44 5284
18 45 6321
18 19 1746
18 20 23
18 21 3
18 42 19198
19 45 1487
19 35 47
19 42 608
19 20 10974
19 21 12
19 22 924
20 45 682
20 35 3
20 38 735
20 42 1100
20 39 11
20 46 2
20 21 6286
20 22 3581
20 30 2
21 35 3879
21 38 2068
21 39 6673
21 46 1528
21 47 2090
21 22 11945
21 23 7260
21 30 25087
21 31 9235
22 35 142
22 38 899
22 39 12904
22 47 1086
23 35 27404
23 39 860
23 46 12141
23 47 2729
23 30 27746
23 31 19168
24 32 3
24 26 12
24 27 71
24 28 46
25 29 60
26 27 2
26 28 4
26 32 2
27 28 83
29 35 95
29 30 12459
30 35 9007
30 38 1
30 39 6
30 46 10732
30 47 12
30 31 23951
31 35 3643
31 39 17
31 46 12358
31 47 4171
32 40 40
34 35 2
34 44 231
34 37 14
34 38 68
34 45 19
35 37 3
35 38 7046
35 39 6881
35 46 6335
35 47 716
37 38 1294
37 41 132
37 43 241
37 45 280
37 44 743
37 42 499
38 39 3509
38 46 5
39 46 41
39 47 93
40 41 1562
41 43 6574
41 45 1181
41 44 4109
41 42 728
42 45 7227
42 44 4802
43 45 4
43 44 1072
44 45 1659
46 47 1157
