1 10 19
1 11 1
2 32 10
2 33 5
2 34 23
2 3 10
2 36 7
2 38 33
2 28 23
2 30 48
2 31 80
3 32 19
3 33 50
5 30 9
6 10 1
7 40 10
7 51 25
7 54 4
8 50 1062
9 40 32
9 41 1
9 43 7
10 11 14
12 16 811
12 13 6
13 16 827
13 17 4716
13 19 2099
13 52 10
15 16 31
15 50 361
15 46 541
16 18 389
16 19 1372
17 19 1087
17 52 387
19 39 27
20 24 8920
20 44 2793
24 25 1254
24 35 3
24 44 3188
25 35 1429
28 36 8
28 38 73
28 34 6
28 29 16
28 31 58
29 37 1
29 38 13
29 31 7
30 32 4
30 34 20
30 31 23
31 33 16
31 36 31
31 38 60
31 34 60
32 33 18
33 36 11
33 34 12
34 36 27
34 37 3
34 38 29
35 45 3875
36 37 4
36 38 25
37 38 16
39 48 250
39 42 885
39 50 9
39 46 11067
40 51 32
40 41 22
41 43 23
41 53 6
46 50 16150
47 49 13
49 53 11
