1 2 3
1 44 8
1 45 1
1 78 4
1 79 3
1 46 1
1 31 3
2 32 10
2 3 27
2 5 20
2 8 73
2 9 11
2 11 29
2 44 27
2 45 1
2 78 17
2 79 32
2 80 3
2 81 5
2 82 8
2 46 2
2 31 5
3 32 40
3 5 4
3 8 13
3 44 2
3 78 18
3 79 4
3 31 10
5 7 2
5 8 11
5 9 55
5 11 46
7 9 1
8 32 2
8 9 10
8 11 29
8 44 4
8 78 1
8 79 26
8 80 1
8 81 4
8 82 7
8 46 1
9 11 87
9 14 19
9 79 1
9 80 20
9 82 5
11 14 8
11 79 5
11 80 21
11 82 6
14 80 7
15 16 1
15 64 1
15 76 3
15 77 10
15 47 1
16 44 4
16 76 4
16 45 4
16 78 12
16 77 19
16 18 1
16 31 3
18 77 2
19 34 1
19 78 1
19 46 1
19 45 1
23 24 2
24 26 1
31 64 5
31 32 9
31 44 20
31 45 1
31 78 54
31 77 15
31 58 1
32 77 1
32 78 13
32 79 1
34 44 1
34 46 3
34 79 2
34 78 1
34 63 5
44 45 7
44 46 6
44 77 3
44 81 2
44 78 53
44 79 19
44 61 1
45 78 6
46 78 3
46 79 4
46 81 4
46 61 4
46 63 3
47 76 2
47 75 2
47 60 1
47 77 3
58 100 3
60 75 4
60 76 8
61 79 2
61 81 11
61 62 3
61 63 4
62 63 1
63 79 2
64 75 2
64 77 15
74 75 1
74 76 5
75 76 6
75 77 3
76 77 5
77 78 21
78 79 3
79 80 2
79 81 4
79 82 3
80 82 6
81 82 1
135 168 67
