1 2 3
1 4 2
1 5 44
1 7 28
2 5 7
3 8 4
3 4 5
3 7 3
4 8 19
4 7 1
5 6 2
5 7 6
7 8 19
7 9 2
10 16 12
15 32 827
15 33 15
15 31 100
15 24 544
15 40 365
16 32 46
16 25 14
16 18 63
16 30 25
17 32 11479
17 18 947
17 19 15084
17 20 737
17 22 368
17 23 9903
17 24 17230
17 25 19054
17 26 1207
17 28 4
17 29 690
17 30 6902
17 31 13506
18 19 10590
18 20 46
18 22 2581
18 23 1184
18 24 58
19 20 2769
19 22 12031
19 23 27329
19 24 18013
19 25 2078
19 29 349
19 30 1990
19 31 3181
20 21 3
20 22 547
20 24 5020
20 31 896
21 22 9
22 23 2623
22 24 2437
23 24 6945
23 25 3711
23 29 1252
23 30 3517
23 31 453
24 32 12175
24 33 107
24 40 1752
24 25 10341
24 26 1426
24 29 22
24 30 90
24 31 14175
25 32 24232
25 40 1799
25 26 3661
25 29 11754
25 30 34560
25 31 10541
26 32 2386
26 40 2979
26 30 2009
26 31 36
28 32 16
28 30 4
29 32 872
29 30 40866
29 31 786
30 32 14522
30 34 21
30 40 483
30 31 1967
31 32 12538
31 40 66
32 33 2010
32 34 96
32 40 4249
33 40 162
64 70 8
64 71 2
70 71 1
71 72 1
