1 3 5
1 2 32
1 91 2
1 4 7
1 54 6
2 91 12
2 3 6
2 4 5
2 54 2
3 4 94
3 5 16
3 6 2
3 9 2
3 12 27
3 17 9
3 54 13
4 5 17
4 9 30
4 12 32
4 17 1
4 54 2
5 6 105
5 9 49
5 10 17
5 12 22
5 16 24
5 17 62
5 21 1
6 8 7
6 9 6
6 10 16
6 11 29
6 14 8
6 16 44
6 17 105
6 21 28
8 11 1
8 108 1
8 13 18
8 15 8
8 16 1
8 17 5
8 18 14
8 147 6
8 21 21
8 22 11
8 55 11
8 24 5
8 57 1
8 58 2
9 10 4
9 12 13
9 16 2
9 17 1
11 14 90
11 15 66
11 16 31
11 19 57
11 22 2
11 23 1
12 16 1
12 17 4
13 121 1
13 73 2
13 145 1
13 18 58
13 147 6
13 56 3
13 21 3
13 22 16
13 55 27
13 24 5
13 57 26
13 58 40
13 122 5
13 120 1
14 16 9
14 19 38
14 15 9
15 18 7
15 19 117
15 21 6
15 22 21
15 23 16
16 17 23
17 145 2
17 21 28
17 55 5
18 147 2
18 108 3
18 19 1
18 121 1
18 21 8
18 22 45
18 23 5
18 24 24
18 57 6
18 58 71
18 122 25
18 63 1
19 22 19
19 23 26
21 145 1
21 147 2
21 22 6
22 147 4
22 108 6
22 23 20
22 24 27
22 122 11
22 58 16
22 63 3
23 108 1
23 24 6
23 122 1
24 97 1
24 108 7
24 147 2
24 122 15
24 58 7
24 63 4
25 118 7
25 74 1
25 29 1
25 79 3
25 113 25
25 114 40
25 116 37
25 117 45
25 54 12
25 119 4
25 90 12
25 28 1
25 26 3
26 32 6
26 33 27
26 34 5
26 100 31
26 54 15
26 71 1
26 113 7
26 114 95
26 116 36
26 117 25
26 118 168
26 119 141
26 120 7
26 27 1
26 28 2
26 29 56
26 30 2
26 31 49
27 114 1
27 118 1
27 119 1
28 100 7
28 54 4
28 118 7
28 119 4
28 120 4
28 30 1
28 31 3
29 32 8
29 33 7
29 34 11
29 113 6
29 114 25
29 116 26
29 117 3
29 118 62
29 119 50
29 31 7
30 33 3
30 99 2
30 100 4
30 70 3
30 71 21
30 73 1
30 118 6
30 119 7
30 120 17
30 61 8
30 31 17
31 33 7
31 100 18
31 118 52
31 71 9
31 55 1
31 61 2
31 114 6
31 54 3
31 119 52
31 120 13
31 59 1
32 33 5
32 34 23
32 35 2
32 79 2
32 113 1
32 116 14
32 118 2
33 34 17
33 35 10
33 71 5
33 61 1
33 118 10
33 119 19
33 59 2
34 35 6
34 116 8
34 118 4
34 119 2
35 37 1
35 71 12
35 59 6
35 61 2
40 96 22
40 98 9
40 99 53
40 70 15
40 71 2
40 72 27
40 41 9
40 45 2
40 46 1
40 47 9
40 59 19
40 61 20
41 72 3
41 59 4
41 70 1
41 99 2
45 96 20
45 64 8
45 98 29
45 99 5
45 70 1
45 97 10
45 124 27
45 47 8
45 123 10
45 60 1
45 61 3
45 62 35
46 72 1
46 99 1
47 96 17
47 98 14
47 99 12
47 70 2
47 123 8
47 124 1
47 61 5
47 62 5
54 100 5
54 119 8
54 114 10
54 118 14
54 55 13
54 120 3
55 100 1
55 145 8
55 73 2
55 147 1
55 121 6
55 56 3
55 57 13
55 120 5
56 73 8
56 121 2
56 120 5
56 57 10
57 97 1
57 98 2
57 73 10
57 60 1
57 120 2
57 121 16
57 122 2
57 124 2
57 58 3
57 62 3
58 64 2
58 97 40
58 124 40
58 121 20
58 122 88
58 60 9
58 63 7
59 70 17
59 71 32
59 72 32
59 99 22
59 61 6
60 64 19
60 97 33
60 65 4
60 121 12
60 124 45
61 96 18
61 98 8
61 70 16
61 71 15
61 124 1
61 72 11
61 99 27
61 62 3
61 123 5
62 64 9
62 97 9
62 98 65
62 99 6
62 70 13
62 73 10
62 96 37
62 121 8
62 120 5
62 123 31
62 124 48
63 97 6
63 108 2
63 124 1
63 122 17
64 97 29
64 98 11
64 65 5
64 124 58
65 97 4
65 124 6
70 96 17
70 98 20
70 99 55
70 71 3
70 72 26
70 123 18
70 73 2
70 120 8
71 100 1
71 72 13
71 99 3
71 118 2
71 119 5
71 120 5
72 96 5
72 99 50
73 98 3
73 120 9
73 121 10
73 123 2
74 114 5
74 116 2
74 117 3
74 90 14
74 91 3
79 113 2
79 114 1
79 116 3
79 117 1
90 113 12
90 114 20
90 116 17
90 117 17
90 91 10
90 95 2
93 113 1
95 113 2
95 116 3
96 98 74
96 99 55
96 120 1
96 123 29
96 124 27
97 98 8
97 124 116
97 121 17
97 123 10
97 122 34
98 99 23
98 121 6
98 120 6
98 123 38
98 124 58
99 123 14
99 120 1
100 118 42
100 119 25
100 114 8
100 120 17
101 128 5
101 102 12
102 130 2
102 127 18
108 122 4
113 114 4
113 115 15
113 116 57
113 117 5
113 118 1
114 116 30
114 118 87
114 117 55
114 119 75
115 116 2
116 117 13
116 118 34
116 119 14
117 118 23
117 119 9
118 119 140
118 120 11
119 120 2
120 123 5
121 124 14
121 123 8
121 122 7
122 124 24
123 124 12
127 130 5
151 271 2886
151 272 89
151 280 5837
151 279 1594
151 152 15703
151 281 30947
151 154 1158
151 162 5497
151 174 13165
151 175 7632
151 178 16684
151 179 8026
151 180 895
151 181 66
151 182 6921
151 183 1536
