1 96 71
1 10 1190
1 4 1403
1 2 288
1 6 639
2 32 4
2 3 7
2 4 1150
2 5 208
2 7 320
2 8 6
2 9 5
2 11 5
2 79 3
3 32 32
3 5 2
3 8 19
3 11 1
3 44 7
3 78 29
3 79 23
3 31 6
4 96 6
4 6 2655
4 7 3769
4 104 2227
4 106 3284
4 107 3
4 12 744
4 109 1882
4 110 8
4 103 1526
4 10 15121
5 7 67
5 8 6
5 9 442
5 11 25
6 96 1663
6 10 1459
6 173 34
6 147 26
7 103 1263
7 104 1034
7 9 501
7 10 11588
7 12 371
7 109 1344
7 14 854
7 13 548
7 108 7
7 106 8432
8 32 9
8 9 20
8 11 34
8 44 10
8 78 5
8 79 88
8 80 5
8 81 14
8 82 5
8 46 1
9 10 27
9 11 49
9 13 863
9 14 2534
9 80 12
10 12 20439
10 13 9566
10 14 167
10 177 1
10 178 123
10 198 10
10 71 1767
10 72 756
10 96 8661
10 97 2638
10 103 6610
10 104 6846
10 106 22824
10 108 5401
10 109 21771
10 110 545
10 113 1109
11 14 10
11 79 3
11 80 15
11 82 1
12 96 4953
12 97 4354
12 71 4671
12 72 693
12 108 12773
12 13 25084
12 14 322
12 109 21480
12 112 11998
12 113 2515
12 178 453
12 104 3832
12 103 4741
12 106 11189
13 97 1249
13 99 4
13 113 8353
13 71 12801
13 109 22104
13 14 5021
13 112 24043
13 108 19250
13 106 13088
13 199 1
14 97 4
14 80 11
14 112 14
14 71 7
14 106 84
16 44 3
16 77 8
16 78 7
16 31 2
29 115 2
29 142 2
29 143 2
31 64 8
31 32 2
31 44 4
31 77 13
31 78 22
32 64 11
32 77 4
32 78 22
32 79 12
37 128 30
37 112 890
37 130 11
37 99 1176
37 39 989
37 71 1743
37 143 57
37 144 11
37 113 1593
37 114 1159
39 128 31
39 144 72
39 130 25
39 99 1066
39 132 74
39 71 507
39 200 392
39 177 501
39 199 304
39 140 4
39 143 112
39 112 21
39 113 815
39 114 56
39 115 6
39 157 8
44 77 2
44 78 19
44 79 12
44 81 2
46 81 1
46 79 1
58 75 4
58 77 2
64 75 9
64 77 47
64 78 7
71 96 471
71 97 4932
71 99 2718
71 108 4530
71 103 5
71 109 4856
71 112 15004
71 113 11200
71 114 2897
71 106 537
72 96 1894
72 97 2587
72 98 586
72 198 1820
72 199 416
72 104 3647
72 107 2934
72 173 157
72 110 3962
72 109 759
72 178 1587
72 103 3519
75 77 16
75 78 1
77 78 21
78 79 12
79 80 3
79 81 16
79 82 5
80 81 1
80 82 12
81 82 2
86 89 11
86 170 2
86 191 11
86 159 11
89 192 5
89 170 10
89 191 17
89 159 10
96 147 940
96 98 8
96 198 57
96 108 52
96 107 629
96 173 911
96 110 47
96 109 1152
96 104 4707
96 178 525
96 113 37
96 97 7175
96 103 1970
96 106 415
97 157 209
97 199 7746
97 177 1368
97 178 1742
97 198 3154
97 98 468
97 99 3636
97 103 3848
97 104 5849
97 105 96
97 107 2199
97 108 2669
97 109 8117
97 110 3341
97 111 2449
97 112 2599
97 113 12822
98 199 437
98 173 113
98 178 575
98 157 47
99 198 2259
99 200 1002
99 177 5065
99 108 26
99 110 3
99 111 3479
99 112 1860
99 113 10390
99 114 50
99 157 108
99 199 8419
101 163 10558
101 164 1326
101 102 37247
101 103 1618
101 107 4899
101 186 871
101 135 7937
102 163 2804
102 164 1185
102 198 1289
102 135 7935
102 104 838
102 103 12962
102 168 81
102 107 16498
102 116 412
102 153 265
102 187 35
102 189 164
103 135 5641
103 178 582
103 198 12479
103 199 3479
103 104 29332
103 105 421
103 106 6818
103 107 28712
103 108 3085
103 109 15806
103 110 14381
103 111 14
103 113 34
104 107 13127
104 198 4018
104 108 1939
104 109 19408
104 110 8491
104 113 204
104 119 898
104 106 5453
104 199 55
105 113 321
105 198 8
105 199 321
105 136 3522
105 108 342
105 109 249
105 110 1253
105 111 1295
105 177 26
105 148 1135
105 168 42
105 135 4023
106 108 6807
106 109 14526
106 112 4959
107 135 1587
107 109 826
107 110 7609
107 116 57
107 199 1193
107 198 9045
108 198 50
108 177 346
108 111 5503
108 112 10059
108 113 9324
108 109 31561
108 136 11
108 199 767
109 135 23
109 177 171
109 198 4374
109 199 2732
109 110 8331
109 111 3578
109 112 6916
109 113 14455
109 119 1235
110 198 17722
110 177 65
110 111 162
110 178 2036
110 113 2569
110 119 1908
110 136 23
110 135 6367
110 199 11814
111 177 8512
111 198 4338
111 200 2805
111 199 9105
111 112 4011
111 113 11582
111 115 2481
111 148 188
111 182 2112
111 183 42
111 136 5906
112 177 5
112 200 1
112 113 12519
112 114 2950
112 115 5913
112 182 1274
113 136 1945
113 199 17846
113 177 13194
113 182 659
113 198 8550
113 200 4320
113 140 268
113 114 1293
113 115 456
113 119 23
114 177 176
115 144 2
115 132 50
115 167 1806
115 200 14384
115 177 9031
115 140 4617
115 141 1008
115 142 7297
115 157 2596
115 182 15907
115 143 8529
115 199 170
116 187 13493
116 121 509
116 135 3030
116 168 16961
116 148 1699
116 117 3266
116 118 11914
116 119 5637
116 120 72
116 153 3221
116 186 4428
116 155 4898
116 188 16951
116 189 24080
116 149 28
117 188 1505
117 121 1643
117 118 2548
117 168 10
117 137 448
