1 2 9
1 3 23
2 3 4
3 5 4
5 7 6
6 12 1
6 13 3
6 14 4
12 13 1
13 14 2
20 34 22
20 35 391
20 36 167
20 37 106
20 38 4
20 22 191
20 24 394
22 32 12
22 34 194
22 35 653
22 36 258
22 37 100
22 38 212
22 24 849
23 26 400
24 32 2753
24 33 5169
24 34 1687
24 35 4579
24 36 952
24 37 249
24 38 889
24 39 42
25 26 233
26 27 935
27 28 732
27 29 16
28 29 1021
31 32 957
32 33 12105
32 35 4097
32 36 1363
32 37 80
32 38 593
32 39 146
32 40 237
33 34 143
33 35 6646
33 36 1867
33 40 385
34 35 1981
34 36 2884
34 37 1391
34 38 1051
34 39 137
34 40 2092
35 36 4092
35 37 245
35 38 37
35 40 1322
36 37 1174
36 38 2274
36 39 256
36 40 2870
37 38 1828
37 39 1268
37 40 526
38 39 318
38 40 138
39 40 512
