1 3 5
3 91 8
3 65 13
3 39 7
3 42 12
3 11 15
3 44 16
3 85 1
3 87 6
3 59 8
3 61 3
3 62 47
4 64 6457
4 66 807
4 43 3362
4 45 226
4 83 1
4 60 884
4 63 666
7 97 4
7 20 10
7 37 3
7 70 1
7 39 25
7 8 28
7 11 44
7 12 9
7 52 5
7 21 7
7 87 20
7 57 23
7 26 17
7 91 17
7 92 1
7 122 10
7 62 1
7 95 2
8 65 2
8 99 3
8 97 3
8 37 1
8 70 1
8 11 10
8 12 5
8 20 2
8 21 3
8 87 3
8 57 15
8 26 11
8 91 3
8 124 2
8 122 3
8 39 12
8 95 3
9 40 249
9 10 188
9 16 41
9 23 734
9 24 141
9 58 880
10 96 309
10 34 797
10 40 5748
10 14 492
10 16 2323
10 41 73
10 22 631
10 23 3451
10 88 201
10 58 2073
10 123 326
10 125 541
10 94 749
11 12 10
11 20 15
11 21 7
11 26 8
11 37 12
11 39 75
11 44 28
11 52 1
11 57 24
11 61 19
11 62 31
11 65 12
11 69 1
11 84 4
11 87 39
11 91 23
11 92 1
11 95 2
11 97 4
11 122 8
12 67 1
12 37 5
12 39 7
12 20 3
12 21 2
12 87 5
12 57 4
12 26 2
12 91 7
12 95 1
14 96 467
14 40 613
14 41 55
14 16 197
14 22 963
14 23 119
14 25 3
14 29 8
15 40 41
15 16 11
15 22 36
15 23 4
15 58 1
15 29 7
16 96 59
16 33 1
16 290 11
16 38 6
16 358 2
16 40 5329
16 23 1550
16 34 911
16 22 1117
16 41 116
16 88 41
16 58 630
16 123 538
16 125 48
16 94 887
17 99 1
17 242 1
17 31 1
17 39 1
19 20 1
19 39 1
20 186 2
20 601 29
20 522 59
20 526 13
20 99 6
20 528 13
20 21 1
20 151 18
20 153 18
20 26 47
20 539 95
20 538 6
20 542 2
20 69 7
20 32 7
20 545 30
20 546 44
20 291 47
20 422 1
20 39 299
20 444 73
20 298 3
20 289 1
20 300 1
20 65 78
20 302 40
20 180 1
20 449 18
20 307 6
20 308 2
20 219 66
20 57 159
20 87 3
20 31 153
20 316 18
20 61 11
20 62 2
20 575 15
20 577 51
20 197 18
20 70 2
20 327 20
20 328 51
20 524 1
20 334 68
20 92 16
20 209 6
20 211 41
20 84 8
20 213 2
20 215 1
20 217 10
20 91 8
20 361 1
20 349 4
20 441 1
20 352 1
20 95 105
20 187 22
20 228 17
20 252 2
20 364 23
20 493 11
20 238 10
20 287 5
20 114 88
20 89 1
20 119 11
20 505 13
20 122 1
20 507 16
20 124 47
20 509 3
20 126 5
21 87 6
21 57 4
21 39 4
21 26 7
21 91 1
22 96 482
22 34 64
22 38 5
22 40 2002
22 41 185
22 23 83
22 88 93
22 25 28
22 58 64
22 29 52
22 94 243
23 515 12
23 536 406
23 540 39
23 29 125
23 543 448
23 33 3373
23 34 29811
23 35 2287
23 40 51427
23 41 197
23 565 129
23 58 21546
23 573 744
23 578 102
23 598 60
23 88 43
23 602 888
23 94 39
23 96 821
23 618 1
23 123 181
23 125 6170
23 142 891
23 24 5328
23 189 6943
23 190 3879
23 547 1
23 212 3268
23 214 141
23 218 1426
23 220 246
23 223 649
23 224 242
23 227 2417
23 231 83
23 235 831
23 239 20903
23 240 277
23 253 629
23 254 527
23 265 480
23 266 350
23 267 585
23 290 43
23 292 20
23 295 259
23 299 1074
23 301 5817
23 304 10111
23 305 418
23 306 14031
23 310 5621
23 311 4504
23 318 3717
23 321 589
23 336 589
23 343 687
23 358 112
23 360 705
23 363 354
23 369 42
23 374 269
23 375 220
23 396 121
23 398 29
23 414 1723
23 421 223
23 423 491
23 442 62
23 443 1401
